videoid,contentUrl,duration,page_dir,name
1014533717,https://ak.picdn.net/shutterstock/videos/1014533717/preview/stock-footage-people-at-sunset-walk-on-the-beach-finland-oulu.mp4,PT00H00M15S,115251_115300,"People at sunset walk on the beach. finland, oulu, 27.07.2018"
1051154497,https://ak.picdn.net/shutterstock/videos/1051154497/preview/stock-footage-guy-hugs-a-girl-on-a-snowy-pier-long-shot.mp4,PT00H00M09S,099701_099750,Guy hugs a girl on a snowy pier. long shot
1051042705,https://ak.picdn.net/shutterstock/videos/1051042705/preview/stock-footage-the-improbable-aerial-landscape-of-village-molveno-italy-azure-water-of-lake-empty-beach-snow.mp4,PT00H00M23S,126401_126450,"The improbable aerial landscape of village molveno, italy, azure water of lake, empty beach, snow covered mountains dolomites on background, roof top of chalet, sunny weather, a piers, coastline,"
1039364450,https://ak.picdn.net/shutterstock/videos/1039364450/preview/stock-footage-chor-minor-mosquee-in-bukhara-uzbekistan.mp4,PT00H00M26S,080451_080500,Chor minor mosquee in bukhara - uzbekistan
1013491355,https://ak.picdn.net/shutterstock/videos/1013491355/preview/stock-footage-splashing-water-hitting-rocks-at-bottom-of-waterfall.mp4,PT00H00M18S,196451_196500,"Splashing water hitting rocks at bottom of waterfall.
"
1019306710,https://ak.picdn.net/shutterstock/videos/1019306710/preview/stock-footage-pan-shot-couple-on-the-bridge-in-the-park-woman-doing-stretching-exercises-for-a-man-both.mp4,PT00H01M00S,048501_048550,Pan shot. couple on the bridge in the park. woman doing stretching exercises for a man. both laughing
8182843,https://ak.picdn.net/shutterstock/videos/8182843/preview/stock-footage-christmas-animation-green-screen.mp4,PT00H00M15S,000101_000150,Christmas animation - green screen
28427218,https://ak.picdn.net/shutterstock/videos/28427218/preview/stock-footage--s-two-men-part-ways-one-man-goes-inside-marching-shop-man-inside-machine-shop-goes-to.mp4,PT00H00M21S,012901_012950,1960s: two men part ways. one man goes inside marching shop. man inside machine shop goes to machine and turns it on.
26615840,https://ak.picdn.net/shutterstock/videos/26615840/preview/stock-footage-a-young-guy-with-a-beard-sits-on-a-yellow-bench-in-the-park-and-takes-pictures.mp4,PT00H00M11S,179651_179700,A young guy with a beard sits on a yellow bench in the park and takes pictures.
22118506,https://ak.picdn.net/shutterstock/videos/22118506/preview/stock-footage-ants-nest-in-the-forest.mp4,PT00H00M14S,003751_003800,Ants nest in the forest
18103945,https://ak.picdn.net/shutterstock/videos/18103945/preview/stock-footage-firewood-outdoor-logs-in-a-pile.mp4,PT00H00M13S,003451_003500,"Firewood outdoor, logs in a pile"
1064593924,https://ak.picdn.net/shutterstock/videos/1064593924/preview/stock-footage-a-swamp-among-trees-in-a-green-summer-forest-covered-with-duckweed-reeds-and-tall-grass-grow-on.mp4,PT00H00M13S,177201_177250,"A swamp among trees in a green summer forest, covered with duckweed. reeds and tall grass grow on the shore."
22067881,https://ak.picdn.net/shutterstock/videos/22067881/preview/stock-footage-dubai-uae-circa-tilt-up-showing-the-wide-span-of-the-saltwater-inlet-known-as-dubai-creek.mp4,PT00H00M08S,010051_010100,"Dubai, uae - circa 2010 - tilt-up showing the wide span of the saltwater inlet known as dubai creek. the creek divides the city into two main sections, deira and bur dubai. (dubai, uae-2010)"
