videoid,contentUrl,duration,page_dir,name
22010440,https://ak.picdn.net/shutterstock/videos/22010440/preview/stock-footage-cappadocia-aerial-video.mp4,PT00H00M28S,149801_149850,Cappadocia aerial video
1010874788,https://ak.picdn.net/shutterstock/videos/1010874788/preview/stock-footage-young-african-man-against-green-background.mp4,PT00H00M21S,185101_185150,Young african man against green background
1014919354,https://ak.picdn.net/shutterstock/videos/1014919354/preview/stock-footage-balloon-festival-and-crews-operation-and-prepared-balloon-balloon-on-blue-sky-balloon-in-the-sky.mp4,PT00H00M20S,034451_034500,Balloon festival and crews operation and prepared balloon.balloon on blue sky.balloon in the sky.
21785818,https://ak.picdn.net/shutterstock/videos/21785818/preview/stock-footage-close-up-of-soldering-chip-to-board-with-iron.mp4,PT00H00M29S,021451_021500,Close up of soldering chip to board with iron
1036996520,https://ak.picdn.net/shutterstock/videos/1036996520/preview/stock-footage-tintagel-cornwall-england-beach-near-tintagel-castle-built-in-the-th-century.mp4,PT00H00M16S,149851_149900,"Tintagel, cornwall / england - 04/09/2019:  beach near tintagel castle, built in the 13th century, associated with legends of king arthur, described as the place of the king's conception"
33748075,https://ak.picdn.net/shutterstock/videos/33748075/preview/stock-footage-wavy-white-with-a-blue-parrot-in-a-cage.mp4,PT00H00M11S,026101_026150,Wavy white with a blue parrot in a cage
17115367,https://ak.picdn.net/shutterstock/videos/17115367/preview/stock-footage-lot-of-umbrellas-with-the-european-union-flag-falling-from-above-with-a-sunny-sky-on-background-d.mp4,PT00H00M40S,007701_007750,"Lot of umbrellas with the european union flag falling from above with a sunny sky on background (3d render) - alpha mask
"
1036780952,https://ak.picdn.net/shutterstock/videos/1036780952/preview/stock-footage-markham-ontario-canada-september-electronics-phones-and-computer-parts-recycling.mp4,PT00H00M22S,042651_042700,"Markham, ontario, canada september 2019 electronics phones and computer parts recycling"
1019445934,https://ak.picdn.net/shutterstock/videos/1019445934/preview/stock-footage-rio-de-janeiro-brazil-aerial-view-of-rio-cityscape-including-christ-the-redeemer-statue-and.mp4,PT00H00M30S,149751_149800,"Rio de janeiro, brazil, aerial view of rio cityscape including christ the redeemer statue and sugarloaf mountain."
29981089,https://ak.picdn.net/shutterstock/videos/29981089/preview/stock-footage-dnipro-ukraine-june-modern-ballet-this-tango-in-june-performed-by-members-of-the.mp4,PT00H00M55S,149601_149650,"Dnipro, ukraine - june 22, 2017: modern  ballet this tango in june performed by members of the dnipro opera and ballet theatre. "
1013144315,https://ak.picdn.net/shutterstock/videos/1013144315/preview/stock-footage-dark-and-scary-aesthetics-as-an-abstracted-background.mp4,PT00H00M10S,129551_129600,Dark and scary aesthetics as an abstracted background
1015243117,https://ak.picdn.net/shutterstock/videos/1015243117/preview/stock-footage-los-angeles-united-states-september-aerial-view-in-the-city-of-los-angeles.mp4,PT00H00M19S,116151_116200,"Los angeles, united states - september, 2017: aerial view in the city of los angeles"
32476228,https://ak.picdn.net/shutterstock/videos/32476228/preview/stock-footage-tokyo-japan-november-th-pedestrian-crossing-the-the-famous-shibuya-scramble-crossing.mp4,PT00H00M05S,057151_057200,"Tokyo, japan - november 4th, 2017. pedestrian crossing the the famous shibuya scramble crossing."
1015148470,https://ak.picdn.net/shutterstock/videos/1015148470/preview/stock-footage-russian-empire-flag-on-gatchina-palace.mp4,PT00H00M20S,035701_035750,Russian empire flag on gatchina palace
10215488,https://ak.picdn.net/shutterstock/videos/10215488/preview/stock-footage-woman-runs-along-the-seashore-slow-motion.mp4,PT00H00M30S,183401_183450,Woman runs along the seashore. slow motion.
1364764,https://ak.picdn.net/shutterstock/videos/1364764/preview/stock-footage-male-hands-slicing-cheese-dolly-shot.mp4,PT00H00M24S,182351_182400,"Male hands slicing cheese, dolly shot"
1057445698,https://ak.picdn.net/shutterstock/videos/1057445698/preview/stock-footage--d-animated-dynamic-glitter-christmas-ornament-text-typography-loop-with-alpha-red-gold-c.mp4,PT00H00M16S,067151_067200,"3d animated dynamic glitter christmas ornament text typography loop with alpha red gold c
"
7258966,https://ak.picdn.net/shutterstock/videos/7258966/preview/stock-footage-dam-without-water-and-cracked-soil-in-the-dry-northeastern-brazil.mp4,PT00H00M19S,082301_082350,Dam without water and cracked soil in the dry northeastern brazil
1012623296,https://ak.picdn.net/shutterstock/videos/1012623296/preview/stock-footage-environmental-pollution-illegal-outdoor-garbage-dump-aerial-view.mp4,PT00H00M15S,056501_056550,Environmental pollution. illegal outdoor garbage dump aerial view
1021057621,https://ak.picdn.net/shutterstock/videos/1021057621/preview/stock-footage-female-florist-arranging-a-bouquet-of-beautiful-colorful-flowers-inside-her-floral-shop-for.mp4,PT00H00M41S,037751_037800,Female florist arranging a bouquet of beautiful colorful flowers inside her floral shop for delivery. small business concept
25623623,https://ak.picdn.net/shutterstock/videos/25623623/preview/stock-footage-water-rushing-over-niagara-falls-close-up-of-falling-water.mp4,PT00H00M36S,184201_184250,Water rushing over niagara falls close up of falling water
1046514787,https://ak.picdn.net/shutterstock/videos/1046514787/preview/stock-footage-man-stands-near-the-forest-and-trying-to-warm-his-hands-in-the-cold-snow-around-snowing-blizzard.mp4,PT00H00M12S,090401_090450,"Man stands near the forest and trying to warm his hands in the cold snow around. snowing blizzard blizzard winter frost kurt young man gloves, hood gloves time lapse boke"
1022617879,https://ak.picdn.net/shutterstock/videos/1022617879/preview/stock-footage--k-close-up-hands-of-the-girl-plays-with-sleeping-cute-tabby-cat.mp4,PT00H00M17S,004951_005000,4k close up hands of the girl plays with sleeping cute tabby cat.
1018771765,https://ak.picdn.net/shutterstock/videos/1018771765/preview/stock-footage-green-rice-field-crops-with-bunch-of-seeds-swaying-in-the-wind-flag-kite-in-the-crop-area-with.mp4,PT00H00M16S,176451_176500,"Green rice field crops with bunch of seeds swaying in the wind,  flag kite in the crop area with mountain and blue sky in background, agriculture in thailand"
1008316450,https://ak.picdn.net/shutterstock/videos/1008316450/preview/stock-footage-a-man-talking-on-the-phone-on-the-street-in-the-city-near-the-road-against-the-road-streets.mp4,PT00H00M08S,068201_068250,"A man talking on the phone on the street in the city near the road. against the road, streets, houses, passing cars, passers-by. night, natural light, real time, man in cap and jacket standing with hi"
28166359,https://ak.picdn.net/shutterstock/videos/28166359/preview/stock-footage-idyllic-sunrise-at-seaside-straw-umbrella-silhouette-on-beach.mp4,PT00H00M28S,130951_131000,"Idyllic sunrise at seaside, straw umbrella silhouette on beach"
1055198864,https://ak.picdn.net/shutterstock/videos/1055198864/preview/stock-footage-ariport-station-airport-building-animated-cartoon-vector-icon-on-green-screen.mp4,PT00H00M05S,186601_186650,"Ariport station, airport building animated cartoon vector icon on green screen"
