videoid,contentUrl,duration,page_dir,name
9600632,https://ak.picdn.net/shutterstock/videos/9600632/preview/stock-footage-prague-mars-timelapse-in-prague-chech-republic.mp4,PT00H00M07S,184801_184850,"Prague, mars, 2015.  timelapse in prague, chech republic."
6348770,https://ak.picdn.net/shutterstock/videos/6348770/preview/stock-footage-woman-with-red-leather-shoes.mp4,PT00H00M08S,001701_001750,Woman with red leather shoes
25267496,https://ak.picdn.net/shutterstock/videos/25267496/preview/stock-footage-minnesota-jumbo-truck-tires.mp4,PT00H00M06S,026701_026750,Minnesota 1960: jumbo truck tires
4186241,https://ak.picdn.net/shutterstock/videos/4186241/preview/stock-footage-los-angeles-circa-bike-racers-race-through-the-streets-of-los-angeles-in-this-club-event.mp4,PT00H00M11S,069451_069500,Los angeles - circa 2013: bike racers race through the streets of los angeles in this club event spread over two days.
1038706202,https://ak.picdn.net/shutterstock/videos/1038706202/preview/stock-footage-pretty-young-woman-heats-palms-at-burning-bonfire-on-river-bank-meadow-against-clear-sky-in-morning.mp4,PT00H00M07S,014951_015000,Pretty young woman heats palms at burning bonfire on river bank meadow against clear sky in morning
27701752,https://ak.picdn.net/shutterstock/videos/27701752/preview/stock-footage-detail-of-snowed-red-brier-branch-snowing-nature.mp4,PT00H00M18S,141101_141150,"Detail of snowed red brier branch, snowing nature"
1007343154,https://ak.picdn.net/shutterstock/videos/1007343154/preview/stock-footage-young-woman-having-fun-cleaning-house-with-vacuum-cleaner.mp4,PT00H00M27S,186201_186250,Young woman having fun cleaning house with vacuum cleaner
3909038,https://ak.picdn.net/shutterstock/videos/3909038/preview/stock-footage--s-the-air-force-offers-support-to-troops-in-the-vietnam-war-in.mp4,PT00H01M42S,114151_114200,1960s - the air force offers support to troops in the vietnam war in 1966.
1049363584,https://ak.picdn.net/shutterstock/videos/1049363584/preview/stock-footage-tiwanaku-bolivia-january-steady-shot-of-the-monolith-bennett-monolito-pachamama-in.mp4,PT00H00M12S,004801_004850,"Tiwanaku, bolivia - january 7, 2020: steady shot of the monolith bennett (monolito pachamama) in tiwanaku archaeological site, bolivia."
1048433986,https://ak.picdn.net/shutterstock/videos/1048433986/preview/stock-footage-blue-spotted-stingray-fish-at-bottom-of-red-sea-underwater-camera-moves-forward-wild-animals.mp4,PT00H00M05S,093101_093150,Blue-spotted stingray fish at bottom of red sea. underwater camera moves forward. wild animals concept
22448173,https://ak.picdn.net/shutterstock/videos/22448173/preview/stock-footage-young-attractive-women-relaxing-with-mobile-phone-in-deck-chair.mp4,PT00H00M24S,119751_119800,Young attractive women relaxing with mobile phone in deck chair
10336781,https://ak.picdn.net/shutterstock/videos/10336781/preview/stock-footage-landscape-with-swimming-swans-on-the-sea.mp4,PT00H00M20S,025901_025950,Landscape with swimming swans on the sea
1037920799,https://ak.picdn.net/shutterstock/videos/1037920799/preview/stock-footage-framework-for-photo-or-congratulation-with-a-bunch-of-flowers.mp4,PT00H01M00S,186151_186200,Framework for photo or congratulation with a bunch of flowers
17042869,https://ak.picdn.net/shutterstock/videos/17042869/preview/stock-footage-details-of-food.mp4,PT00H00M08S,126151_126200,Details of food
1006750645,https://ak.picdn.net/shutterstock/videos/1006750645/preview/stock-footage-circa-s-an-explanation-and-example-of-bilateral-trade-with-a-scenario-of-coffee-from-brazil.mp4,PT00H01M32S,094501_094550,"Circa 1950s - an explanation and example of bilateral trade, with a scenario of coffee from brazil and tractors from the u.s. in 1951."
1054803542,https://ak.picdn.net/shutterstock/videos/1054803542/preview/stock-footage-close-up-of-a-caucasian-woman-hands-painting-a-green-easter-egg-with-details.mp4,PT00H00M10S,003101_003150,Close up of a caucasian woman hands painting a green easter egg with details
1061280595,https://ak.picdn.net/shutterstock/videos/1061280595/preview/stock-footage-black-friday-d-text-loopable-rotation.mp4,PT00H00M05S,033651_033700,Black friday 3d text loopable rotation
19386871,https://ak.picdn.net/shutterstock/videos/19386871/preview/stock-footage-kurdish-peshmerga-iraq-driving-through-a-bombed-out-and-destroyed-iraqi-town.mp4,PT00H00M10S,062901_062950,"Kurdish peshmerga, iraq 2016: driving through a bombed out and destroyed iraqi town"
15394246,https://ak.picdn.net/shutterstock/videos/15394246/preview/stock-footage-father-calm-down-the-baby.mp4,PT00H00M23S,126901_126950,"Father calm down the baby
"
12760544,https://ak.picdn.net/shutterstock/videos/12760544/preview/stock-footage-the-world-awaits-text-and-old-book.mp4,PT00H00M07S,085751_085800,The world awaits text and  old book.
