videoid,contentUrl,duration,page_dir,name
8055223,https://ak.picdn.net/shutterstock/videos/8055223/preview/stock-footage-slow-motion-snowboarder-jumps-backflip-in-powder.mp4,PT00H00M17S,122501_122550,Slow motion: snowboarder jumps backflip in powder
1055003795,https://ak.picdn.net/shutterstock/videos/1055003795/preview/stock-footage-aerial-photo-wind-power-generation.mp4,PT00H00M16S,190551_190600,Aerial photo wind power generation
1016171611,https://ak.picdn.net/shutterstock/videos/1016171611/preview/stock-footage-people-crossing-the-road-in-shibuya-tokyo.mp4,PT00H00M56S,072101_072150,"People crossing the road in shibuya tokyo
"
19822780,https://ak.picdn.net/shutterstock/videos/19822780/preview/stock-footage-young-handsome-bearded-man-waves-with-hand-green-screen-studio.mp4,PT00H00M27S,078051_078100,Young handsome bearded man waves with hand - green screen - studio
34580680,https://ak.picdn.net/shutterstock/videos/34580680/preview/stock-footage-gardener-worker-man-cut-mow-meadow-lawn-grass-near-near-zucchini-plants-in-summer-garden-static.mp4,PT00H00M14S,095601_095650,Gardener worker man cut mow meadow lawn grass near near zucchini plants in summer garden. static closeup shot. 4k
13179104,https://ak.picdn.net/shutterstock/videos/13179104/preview/stock-footage-valley-of-fire-national-park-nevada-usa.mp4,PT00H00M11S,137351_137400,Valley of fire national park nevada usa-58 2
8316853,https://ak.picdn.net/shutterstock/videos/8316853/preview/stock-footage-driving-plates-night-s-c-cam-front-view-residential-area.mp4,PT00H00M54S,081401_081450,Driving plates night s04c01 cam1 front view 01 residential area
1026356678,https://ak.picdn.net/shutterstock/videos/1026356678/preview/stock-footage-two-young-woman-relaxing-in-hammock-next-to-river-in-the-snow-as-they-are-dressed-warm-for-the.mp4,PT00H00M15S,067801_067850,Two young woman relaxing in hammock next to river in the snow as they are dressed warm for the winter.
1038596687,https://ak.picdn.net/shutterstock/videos/1038596687/preview/stock-footage-a-beatiful-young-lady-posing-outdoors.mp4,PT00H00M16S,003151_003200,A beatiful young lady posing outdoors
1036711517,https://ak.picdn.net/shutterstock/videos/1036711517/preview/stock-footage-pov-camera-walk-through-downstairs-along-hiking-trail-in-the-nature.mp4,PT00H00M11S,023451_023500,Pov camera walk through downstairs along hiking trail in the nature
1019083039,https://ak.picdn.net/shutterstock/videos/1019083039/preview/stock-footage-an-aerial-view-of-a-bearded-hipster-male-with-a-remote-from-a-drone-walks-along-the-edge-of-a-high.mp4,PT00H00M17S,195751_195800,An aerial view of a bearded hipster male with a remote from a drone walks along the edge of a high plateau near a cliff at sunset. 
2417033,https://ak.picdn.net/shutterstock/videos/2417033/preview/stock-footage-thousands-of-bats-fly-at-sunset-as-giant-plumes-of-insects-dance-in-the-sky-above-silhouetted.mp4,PT00H00M20S,044401_044450,Thousands of bats fly at sunset as giant plumes of insects dance in the sky above silhouetted treetops. 1080p
1051509124,https://ak.picdn.net/shutterstock/videos/1051509124/preview/stock-footage-abstract-black-and-white-ornamental-seamless-loop-colorful-digital-kaleidoscopic-motion-graphic.mp4,PT00H00M21S,175701_175750,Abstract black and white ornamental seamless loop. colorful digital kaleidoscopic  motion graphic background. futuristic psychedelic hypnotic design animation for projections.
10941659,https://ak.picdn.net/shutterstock/videos/10941659/preview/stock-footage-empty-boat-in-the-sea-for-transportation.mp4,PT00H00M07S,000201_000250,Empty boat in the sea for transportation
1035008762,https://ak.picdn.net/shutterstock/videos/1035008762/preview/stock-footage-beautiful-panorama-of-the-alpine-town-verbier-in-the-summer-in-the-swiss-alps-coniferous-trees-in.mp4,PT00H00M08S,170401_170450,Beautiful panorama of the alpine town verbier in the summer in the swiss alps. coniferous trees in the mountains. wooden houses and chalets. eco-friendly air at sunset. paths above sea level
18773765,https://ak.picdn.net/shutterstock/videos/18773765/preview/stock-footage-rain-drops-on-window-handheld-shot-in-slow-motion.mp4,PT00H00M30S,039551_039600,Rain drops on window handheld shot in slow motion
1059138575,https://ak.picdn.net/shutterstock/videos/1059138575/preview/stock-footage-woman-doing-yoga-or-meditating-on-couch-at-home-kitchen.mp4,PT00H00M18S,112451_112500,Woman doing yoga or meditating on couch at home kitchen
24008578,https://ak.picdn.net/shutterstock/videos/24008578/preview/stock-footage-adult-mom-dog-labrador-retriever-with-a-lot-of-puppies-in-the-garden-breast-feeding-on-a-sunny-day.mp4,PT00H00M17S,001551_001600,Adult mom dog labrador retriever with a lot of puppies in the garden breast feeding on a sunny day.
8464423,https://ak.picdn.net/shutterstock/videos/8464423/preview/stock-footage-time-lapse-of-busy-downtown-traffic-circle-at-night-hoan-kiem-lake-hanoi-vietnam-circa.mp4,PT00H00M13S,134151_134200,Time lapse of busy downtown traffic circle at night -  hoan kiem lake / hanoi vietnam - circa august 2014
1028129051,https://ak.picdn.net/shutterstock/videos/1028129051/preview/stock-footage-young-asian-boy-and-girl-playing-with-laptop-computer-at-home-children-are-playing-online-game-on.mp4,PT00H00M11S,018251_018300,Young asian boy and girl playing with laptop computer at home. children are playing online game on a laptop computer together. dolly shoot 60fps.
18144124,https://ak.picdn.net/shutterstock/videos/18144124/preview/stock-footage-astana-kazakhstan-july-color-musical-fountains-at-the-central-alley-of-astana-city-on.mp4,PT00H00M18S,066001_066050,"Astana, kazakhstan - july 06, 2016: color-musical fountains at the central alley of astana city on the background of the famous bayterek tower on july 06, 2016. time lapse."
1031686301,https://ak.picdn.net/shutterstock/videos/1031686301/preview/stock-footage-aerial-view-of-los-penasquitos-lagoon-on-north-torrey-pines-beach-road-bridge-pacific-ocean.mp4,PT00H00M24S,112601_112650,Aerial view of los penasquitos lagoon on north torrey pines beach road bridge pacific ocean coastline carmel valley southern california america red weapon
30689713,https://ak.picdn.net/shutterstock/videos/30689713/preview/stock-footage-view-from-kayaking-in-the-mangrove-forest-in-south-of-thailand-in-adventure-concept.mp4,PT00H00M10S,017251_017300,View from kayaking in the mangrove forest in south of thailand in adventure concept
1008391597,https://ak.picdn.net/shutterstock/videos/1008391597/preview/stock-footage-beautiful-winter-landscape-with-snow-covered-tree-heavy-snowfall-in-winter.mp4,PT00H00M56S,189101_189150,Beautiful winter landscape with snow covered tree. heavy snowfall in winter
1024504448,https://ak.picdn.net/shutterstock/videos/1024504448/preview/stock-footage-photographer-changing-lens-on-camera-close-up-of-photographer-hands.mp4,PT00H00M14S,015151_015200,Photographer changing lens on camera. close up of photographer hands.
1036282985,https://ak.picdn.net/shutterstock/videos/1036282985/preview/stock-footage-farming-under-great-himalayas-flock-of-cows-and-donkeys-typical-scene-on-road-in-ladakh-region.mp4,PT00H00M12S,012951_013000,"Farming under great himalayas. flock of cows and donkeys, typical scene on road in ladakh region, jammu kashmir state, india"
1026362405,https://ak.picdn.net/shutterstock/videos/1026362405/preview/stock-footage-fresh-green-leaves-in-nagano-prefecture-japan.mp4,PT00H00M15S,013951_014000,"Fresh green leaves in nagano prefecture, japan."
1046991271,https://ak.picdn.net/shutterstock/videos/1046991271/preview/stock-footage-young-man-searching-for-opportunities-on-yellow-background.mp4,PT00H00M09S,097451_097500,Young man searching for opportunities on yellow background
1047709141,https://ak.picdn.net/shutterstock/videos/1047709141/preview/stock-footage-athletic-girls-inclining-to-sides-and-stretching-back-and-arms-in-gym.mp4,PT00H00M13S,082251_082300,Athletic girls inclining to sides and stretching back and arms in gym
