videoid,contentUrl,duration,page_dir,name
31236685,https://ak.picdn.net/shutterstock/videos/31236685/preview/stock-footage-flying-past-woman-paddling-kayak-on-lake-seeing-the-reflection-of-the-sun-and-clouds.mp4,PT00H00M17S,008601_008650,Flying past woman paddling kayak on lake seeing the reflection of the sun and clouds.
1066490629,https://ak.picdn.net/shutterstock/videos/1066490629/preview/stock-footage-a-glass-of-fresh-orange-juice-served-for-detox-beverage-man-pouring-fresh-detox-orange-juice-in.mp4,PT00H00M28S,007151_007200,"A glass of fresh orange juice served for detox beverage. man pouring fresh detox orange juice in glass for refreshment. fresh detox orange juice drink can boost vitamin c. healthy lifestyle concept.
"
1026338864,https://ak.picdn.net/shutterstock/videos/1026338864/preview/stock-footage-a-heron-in-the-water-at-nature-reserve-of-baie-de-canche-at-le-touquet-paris-plage-in-france.mp4,PT00H00M30S,131251_131300,"A heron in the water, at nature reserve of baie de canche, at le touquet paris-plage in france."
3462776,https://ak.picdn.net/shutterstock/videos/3462776/preview/stock-footage-fire-background.mp4,PT00H00M11S,184701_184750,Fire background
1030512575,https://ak.picdn.net/shutterstock/videos/1030512575/preview/stock-footage-white-dove-sits-on-the-roof-symbol-of-peace.mp4,PT00H00M07S,061351_061400,White dove sits on the roof. symbol of peace
1052317195,https://ak.picdn.net/shutterstock/videos/1052317195/preview/stock-footage-girl-eating-ice-cream-in-the-park-brunette-with-ice-cream-in-hand-sundae-in-a-waffle-cup-horn-a.mp4,PT00H00M30S,027151_027200,"Girl eating ice cream in the park.brunette with ice cream in hand.sundae in a waffle cup,horn.a woman in a red jacket and a black t-shirt.nature in the city park.the background is blurred.close-up."
28369984,https://ak.picdn.net/shutterstock/videos/28369984/preview/stock-footage-the-rows-of-the-colorful-chemicals-filled-glass-dolly-shot-backlight-focus-on-the-first-row-of.mp4,PT00H00M18S,178101_178150,The rows of the colorful chemicals filled glass  dolly shot. backlight. focus on the first row of glassware. the movement obliquely. 
3134182,https://ak.picdn.net/shutterstock/videos/3134182/preview/stock-footage-village-houses-above-tree-tops.mp4,PT00H00M15S,070851_070900,"Village houses above tree tops
"
14463460,https://ak.picdn.net/shutterstock/videos/14463460/preview/stock-footage-circa-s-general-clarence-ransom-edwards-buried.mp4,PT00H00M39S,184801_184850,Circa 1930s - general clarence ransom edwards buried.
1056275744,https://ak.picdn.net/shutterstock/videos/1056275744/preview/stock-footage-ansouis-aerial-back-traveling-vaucluse-labelled-les-plus-beaux-villages-de-france.mp4,PT00H00M19S,142551_142600,"Ansouis aerial back traveling, vaucluse, labelled les plus beaux villages de france"
1047523744,https://ak.picdn.net/shutterstock/videos/1047523744/preview/stock-footage-preschool-boy-toddler-holding-pencil-drawing-or-doing-homework-at-the-table.mp4,PT00H00M14S,138101_138150,"Preschool boy toddler, holding pencil, drawing or doing homework at the table"
18593966,https://ak.picdn.net/shutterstock/videos/18593966/preview/stock-footage-lloret-de-mar-sea-views.mp4,PT00H00M19S,173901_173950,"Lloret de mar, sea views"
35047750,https://ak.picdn.net/shutterstock/videos/35047750/preview/stock-footage-labuan-malaysia-nov-tourists-wearing-i-love-labuan-t-shirt-seen-in-the-remembrance-day-in.mp4,PT00H00M19S,025901_025950,"Labuan,malaysia-nov 12,2017:tourists wearing ""i love labuan"" t shirt seen in the remembrance day in commonwealth world war ii memorial in labuan,malaysia.its is one attraction place in labuan,malaysia"
1044131902,https://ak.picdn.net/shutterstock/videos/1044131902/preview/stock-footage-email-flat-icon-on-modern-smart-mobile-phone-screen-on-wooden-table-over-blur-of-rush-hour-with.mp4,PT00H00M29S,197101_197150,"Email flat icon on modern smart mobile phone screen on wooden table over blur of rush hour with cars and road in city, business contact us online concept"
13241363,https://ak.picdn.net/shutterstock/videos/13241363/preview/stock-footage-girl-looks-up-surprise.mp4,PT00H00M08S,061551_061600,Girl looks up surprise
1035851615,https://ak.picdn.net/shutterstock/videos/1035851615/preview/stock-footage-malibu-california-united-states-malibu-beach-surfers.mp4,PT00H00M14S,093951_094000,"Malibu , california / united states - 07 16 2018: malibu beach surfers"
1019444728,https://ak.picdn.net/shutterstock/videos/1019444728/preview/stock-footage-television-world-news-background-animations-which-can-be-used-in-any-video-presentation-or-motion.mp4,PT00H00M15S,136601_136650,Television world news background animations which can be used in any video presentation or motion graphics project. it can also used for broadcast and youtube news videos
20414080,https://ak.picdn.net/shutterstock/videos/20414080/preview/stock-footage-click-button-share.mp4,PT00H00M08S,075401_075450,Click button share
24916775,https://ak.picdn.net/shutterstock/videos/24916775/preview/stock-footage-spices-are-falling-down.mp4,PT00H00M16S,008501_008550,Spices are falling down
1017479560,https://ak.picdn.net/shutterstock/videos/1017479560/preview/stock-footage-late-night-shot-mother-taking-care-of-her-sleepy-sick-little-boy.mp4,PT00H00M07S,083151_083200,Late night shot. mother taking care of her sleepy sick little boy.
1018009477,https://ak.picdn.net/shutterstock/videos/1018009477/preview/stock-footage-portrait-women-looking-for-books-on-the-bookshelves-study-lessons-for-exam-college-student.mp4,PT00H00M10S,017051_017100,"Portrait women looking for books on the bookshelves,study lessons for exam,college student searching a book on bookshelf at library,education concept,"
31020319,https://ak.picdn.net/shutterstock/videos/31020319/preview/stock-footage-silhouette-of-mom-and-daughter-at-sunset-holding-toy-doll-and-staring-into-the-distance.mp4,PT00H00M18S,077201_077250,"Silhouette of mom and daughter at sunset, holding toy doll and staring into the distance. silhouette of girl play with dolls"
13661129,https://ak.picdn.net/shutterstock/videos/13661129/preview/stock-footage-united-states-s-family-flying-kite-boy-eating-sandwich-boy-pats-dog.mp4,PT00H00M23S,094001_094050,United states 1950s : family flying kite/ boy eating sandwich/ boy pats dog
1048534930,https://ak.picdn.net/shutterstock/videos/1048534930/preview/stock-footage-green-hill-with-grass-under-cloudy-sky-timelapse-k.mp4,PT00H00M11S,071251_071300,"Green hill with grass under cloudy sky, timelapse 4k"
1040299409,https://ak.picdn.net/shutterstock/videos/1040299409/preview/stock-footage-beautiful-swan-sunrise-and-swan.mp4,PT00H00M17S,127251_127300,Beautiful swan sunrise and swan
1033184660,https://ak.picdn.net/shutterstock/videos/1033184660/preview/stock-footage-camera-follows-hipster-millennial-young-woman-in-orange-jacket-running-up-on-top-of-mountain-summit.mp4,PT00H00M12S,089851_089900,"Camera follows hipster millennial young woman in orange jacket running up on top of mountain summit at sunset, jumps on top of rocks, raises arms into air, happy and drunk on life, youth and happiness"
1030173380,https://ak.picdn.net/shutterstock/videos/1030173380/preview/stock-footage-gray-cup-with-a-pattern-of-rhombuses-on-the-table-pour-boiling-water-from-the-kettle-side-view.mp4,PT00H00M14S,126101_126150,"Gray cup with a pattern of rhombuses on the table. pour boiling water from the kettle. side view, view of a couple from a mug. light of the day. preparation of the drink."
1016603071,https://ak.picdn.net/shutterstock/videos/1016603071/preview/stock-footage-the-beautiful-cloud-stream-above-mountains-evening-night-time.mp4,PT00H00M17S,004701_004750,The beautiful cloud stream above mountains. evening night time
1008217909,https://ak.picdn.net/shutterstock/videos/1008217909/preview/stock-footage-agra-india-february-tourists-from-india-and-around-the-world-visit-the-taj-mahal-taj.mp4,PT00H00M11S,094951_095000,"Agra, india, 15 february 2018 : tourists from india and around the world visit the taj mahal, taj mahal is a unesco world heritage site in agra."
1019251111,https://ak.picdn.net/shutterstock/videos/1019251111/preview/stock-footage-new-york-city-circa-telephoto-aerial-view-of-times-square-at-night.mp4,PT00H00M32S,146151_146200,"New york city circa-2015, telephoto aerial view of times square at night."
32492029,https://ak.picdn.net/shutterstock/videos/32492029/preview/stock-footage-young-woman-hiking-in-canyon.mp4,PT00H00M26S,110751_110800,Young woman hiking in canyon
1021005754,https://ak.picdn.net/shutterstock/videos/1021005754/preview/stock-footage-tel-aviv-yellow-vests-protest-in-tel-aviv-against-natanyahu-rule-k-aerial-ungraded.mp4,PT00H00M20S,008851_008900,"Tel aviv 14.12.2018: yellow vests protest in tel aviv against natanyahu rule, 4k aerial ungraded/flat"
