videoid,contentUrl,duration,page_dir,name
1048497568,https://ak.picdn.net/shutterstock/videos/1048497568/preview/stock-footage-timelapse-of-several-violet-crocuses-flowers-grow-blooming-and-fading-on-black-background.mp4,PT00H00M40S,049901_049950,"Timelapse of several violet crocuses flowers grow, blooming and fading on black background"
1027906751,https://ak.picdn.net/shutterstock/videos/1027906751/preview/stock-footage-blue-dream-particle-streaks-rising-is-a-spectacular-motion-graphics-background-blue-and-purple.mp4,PT00H00M30S,053151_053200,"Blue dream particle streaks rising is a spectacular motion graphics background. blue and purple particle stripes continue to rise, dreamy wedding background, stage show party celebration video."
18106699,https://ak.picdn.net/shutterstock/videos/18106699/preview/stock-footage-view-of-benijo-beach-on-cloudy-day-tenerife-canary-islands-spain.mp4,PT00H00M20S,108401_108450,"View of benijo beach on cloudy day, tenerife, canary islands, spain"
1054662911,https://ak.picdn.net/shutterstock/videos/1054662911/preview/stock-footage-slow-motion-of-happy-middle-eastern-entrepreneur-talking-on-mobile-phone-in-open-space-office-while.mp4,PT00H00M09S,029601_029650,Slow motion of happy middle eastern entrepreneur talking on mobile phone in open space office while colleagues caucasian people are busy in background.
1025674034,https://ak.picdn.net/shutterstock/videos/1025674034/preview/stock-footage-godafoss-waterfall-iceland-drone.mp4,PT00H00M10S,107701_107750,Godafoss waterfall iceland drone
1049539831,https://ak.picdn.net/shutterstock/videos/1049539831/preview/stock-footage-people-and-music-liitle-pretty-girl-plays-on-the-african-drum-in-the-room-at-home.mp4,PT00H00M13S,107351_107400,People and music: liitle pretty girl plays on the african drum in the room at home
1030403213,https://ak.picdn.net/shutterstock/videos/1030403213/preview/stock-footage-pregnant-young-woman-having-video-chat-on-smartphone-waving-and-smiling-in-bed.mp4,PT00H00M28S,003001_003050,"Pregnant young woman having video chat on smartphone, waving and smiling in bed"
1050944023,https://ak.picdn.net/shutterstock/videos/1050944023/preview/stock-footage-haifa-israel-april-double-wheat-silage-picking-and-truck-loading-operation-aerial.mp4,PT00H00M35S,198951_199000,"Haifa, israel - april 13, 2020: double wheat silage picking and truck loading operation, aerial follow view."
1040965601,https://ak.picdn.net/shutterstock/videos/1040965601/preview/stock-footage-lviv-ukraine-may-couple-of-romantic-girls-staying-in-wobderful-landscape-on-riverbank.mp4,PT00H00M09S,033451_033500,"Lviv, ukraine - may 19, 2018: couple of romantic girls staying in wobderful landscape on riverbank stroking each other hugging enjoying moments of peaceand tenderness. sunset in amazing sceney. people"
32252062,https://ak.picdn.net/shutterstock/videos/32252062/preview/stock-footage-aerial-time-lapse-or-aerolapse-at-night-with-cinematic-and-futuristic-look-at-an-urban-los-angeles.mp4,PT00H00M10S,127701_127750,Aerial time lapse or aerolapse at night with cinematic and futuristic look at an urban los angeles street intersection showing the busy street traffic at rush hour cars from above.
1017043291,https://ak.picdn.net/shutterstock/videos/1017043291/preview/stock-footage-chiang-rai-thailand-september-unidentified-asian-woman-taking-shopping-cart-with-goods-to.mp4,PT00H00M28S,119951_120000,"Chiang rai, thailand - september 22 : unidentified asian woman taking shopping cart with goods to car parking on september 22, 2018 in chiang rai, thailand. "
2455976,https://ak.picdn.net/shutterstock/videos/2455976/preview/stock-footage-streaming-bubbling-water-of-the-behind-a-boat.mp4,PT00H00M10S,177001_177050,Streaming bubbling water of the behind a boat
1011331283,https://ak.picdn.net/shutterstock/videos/1011331283/preview/stock-footage-school-kids-using-tablet-computer-at-science-activity-centre.mp4,PT00H00M12S,013851_013900,School kids using tablet computer at science activity centre
1032111260,https://ak.picdn.net/shutterstock/videos/1032111260/preview/stock-footage-at-dusk-rain-cloud-coming-farmers-burned-grass-in-farms.mp4,PT00H00M25S,183701_183750,"At dusk, rain cloud coming, farmers burned grass in farms."
1053259901,https://ak.picdn.net/shutterstock/videos/1053259901/preview/stock-footage-bilora-blitz-boy-camera-revolving-german-made-bakelite-blitz-boy-camera-by-bilora-revolving-on.mp4,PT00H00M59S,085551_085600,Bilora blitz boy camera revolving. german made bakelite blitz boy camera by bilora. revolving on turntable. bakelite 1957 modernist international style camera: plymouth devon uk may 25th 2020: cameras
1046346280,https://ak.picdn.net/shutterstock/videos/1046346280/preview/stock-footage-tel-aviv-yafo-israel-july-k-footage-of-the-jaffa-clock-tower-at-night-with-nightlife.mp4,PT00H00M24S,121401_121450,"Tel aviv-yafo, israel - july 3, 2019: 4k footage of the jaffa clock tower at night with nightlife scene"
1051285897,https://ak.picdn.net/shutterstock/videos/1051285897/preview/stock-footage-doctor-s-hands-in-blue-surgical-gloves-typing-on-laptop-keyboard.mp4,PT00H00M15S,014751_014800,Doctor's hands in blue surgical gloves typing on laptop keyboard
24564023,https://ak.picdn.net/shutterstock/videos/24564023/preview/stock-footage-washing-a-wine-glasses-hand-dishwashing-at-home-after-party.mp4,PT00H00M12S,122401_122450,Washing a wine glasses. hand dishwashing at home after party
27544792,https://ak.picdn.net/shutterstock/videos/27544792/preview/stock-footage-engravings-archaeological-site-ribeira-de-piscos-c-a-valley-western-iberia-portugal-europe.mp4,PT00H00M14S,072251_072300,"Engravings, archaeological site, ribeira de piscos, côa valley, western iberia, portugal, europe, rewilding europe"
27708490,https://ak.picdn.net/shutterstock/videos/27708490/preview/stock-footage-view-on-the-neck-of-young-beautiful-woman-with-fit-and-shape-body-doing-stretch-exercises-and.mp4,PT00H00M23S,025251_025300,View on the neck of young beautiful woman with fit and shape body doing stretch exercises and warming up before dance workout in studio hall
1015947772,https://ak.picdn.net/shutterstock/videos/1015947772/preview/stock-footage--k-summer-sunset-aerial-video-of-power-plant-and-station-lapinlahti-bay-of-finnish-bay-and-area.mp4,PT00H00M19S,184001_184050,"4k summer sunset aerial video of  power plant and station, lapinlahti bay of finnish bay and area around it, in the capital of finland suomi, northern europe"
1015146505,https://ak.picdn.net/shutterstock/videos/1015146505/preview/stock-footage-indian-children-s-watching-th-jun-hyderabad-india.mp4,PT00H00M09S,116151_116200,Indian children's watching 25th jun 2018 hyderabad india
31845925,https://ak.picdn.net/shutterstock/videos/31845925/preview/stock-footage-financial-transaction-animated-word-cloud-text-design-animation.mp4,PT00H00M15S,019251_019300,"Financial transaction animated word cloud, text design animation."
1030595792,https://ak.picdn.net/shutterstock/videos/1030595792/preview/stock-footage-marigot-saint-martin-july-creole-band-with-drums-at-parade-on-the-th-july-the.mp4,PT00H00M07S,179651_179700,"Marigot, saint martin - july 14 2013: creole band with  drums at parade on the 14th july, the french national holiday in marigot. afro-caribbean musicians celebrating bastille day."
8012566,https://ak.picdn.net/shutterstock/videos/8012566/preview/stock-footage-mesa-verde-timelapse-cliff-palace-native-american-ruins-colorado.mp4,PT00H00M30S,112451_112500,Mesa verde timelapse 08 cliff palace native american ruins colorado
28249699,https://ak.picdn.net/shutterstock/videos/28249699/preview/stock-footage-venice-italy-time-lapse-of-traffic-in-the-grand-chanel.mp4,PT00H00M14S,041851_041900,"Venice, italy: time lapse of traffic in the grand chanel."
1012434728,https://ak.picdn.net/shutterstock/videos/1012434728/preview/stock-footage-los-angeles-california-usa-june-crowd-of-people-participate-in-annual-lgbt-gay-and.mp4,PT00H00M15S,027951_028000,"Los angeles, california, usa - june 10, 2018: crowd of people participate in annual lgbt gay and lesbian pride parade in west hollywood, los angeles, california, 4k"
25724045,https://ak.picdn.net/shutterstock/videos/25724045/preview/stock-footage-silhouette-of-young-man-watching-sunset.mp4,PT00H00M19S,084551_084600,Silhouette of young man watching sunset
1032856784,https://ak.picdn.net/shutterstock/videos/1032856784/preview/stock-footage-smooth-cruise-on-the-glittering-sea.mp4,PT00H02M05S,091801_091850,Smooth cruise on the glittering sea
1038684992,https://ak.picdn.net/shutterstock/videos/1038684992/preview/stock-footage-young-man-washing-floor-at-home-closeup-of-a-man-s-wiping-dirt-from-a-wooden-floor-with-a-special.mp4,PT00H00M21S,174401_174450,Young man washing floor at home. closeup of a man's wiping dirt from a wooden floor with a special cloth.
3691127,https://ak.picdn.net/shutterstock/videos/3691127/preview/stock-footage-coconut-tree-and-blue-sky.mp4,PT00H00M30S,022651_022700,Coconut tree and blue sky
1009015784,https://ak.picdn.net/shutterstock/videos/1009015784/preview/stock-footage-slow-motion-of-pretty-young-asian-woman-holding-mobile-phone-listening-to-the-music-and-smile-at.mp4,PT00H00M18S,047701_047750,Slow motion of pretty young asian woman holding mobile phone listening to the music and smile at night
1053232481,https://ak.picdn.net/shutterstock/videos/1053232481/preview/stock-footage-state-flag-of-israel-the-big-flag-flutter-epically-in-the-wind-against-the-bricks-wall-national.mp4,PT00H00M24S,090901_090950,State flag of israel. the big flag flutter epically in the wind against the bricks wall. national simbol. jerusalem
1038483443,https://ak.picdn.net/shutterstock/videos/1038483443/preview/stock-footage-playful-dead-bride-contacts-living-husband-with-burning-candle-hidden-smile-and-poisonousness.mp4,PT00H00M09S,076351_076400,"Playful dead bride contacts living husband with burning candle, hidden smile and poisonousness, goddess of death greets new dead in her world and gives them afterlife, mysterious ghost in black cloak"
1027346297,https://ak.picdn.net/shutterstock/videos/1027346297/preview/stock-footage-seamless-abstract-cosmic-particle-loop-on-black.mp4,PT00H00M30S,136001_136050,Seamless abstract cosmic particle loop on black
1033396466,https://ak.picdn.net/shutterstock/videos/1033396466/preview/stock-footage-teenage-girl-in-bed-playing-a-tablet-in-social-internet-close-up-of-little-girl-watching-video-on.mp4,PT00H00M20S,061501_061550,Teenage girl in bed playing a tablet in social internet. close up of little girl watching video on the digital tablet.
33991378,https://ak.picdn.net/shutterstock/videos/33991378/preview/stock-footage-moon-rise-lapse-chiang-mai-doi-suthep.mp4,PT00H00M08S,133751_133800,Moon rise lapse chiang mai doi suthep
1045059616,https://ak.picdn.net/shutterstock/videos/1045059616/preview/stock-footage-waiting-for-train-pensive-mature-businessman-looking-through-window-at-railroad-station-and.mp4,PT00H00M16S,040651_040700,Waiting for train. pensive mature businessman looking through window at railroad station and checking time. traveler looking out of round window and waiting for train
1052354989,https://ak.picdn.net/shutterstock/videos/1052354989/preview/stock-footage-multi-ethnic-group-of-young-friends-leaving-bar.mp4,PT00H00M07S,079251_079300,Multi-ethnic group of young friends leaving bar
1023830215,https://ak.picdn.net/shutterstock/videos/1023830215/preview/stock-footage-silhouette-beautiful-woman-s-hands-holding-using-smart-phone.mp4,PT00H00M10S,128751_128800,"Silhouette beautiful woman's hands holding, using smart phone."
1054838093,https://ak.picdn.net/shutterstock/videos/1054838093/preview/stock-footage-beautiful-hodgson-frogmouth-fledgling-with-white-plumage-snuggle-with-a-parent-in-the-nest-and-open.mp4,PT00H00M14S,018951_019000,"Beautiful hodgson frogmouth fledgling with white plumage snuggle with a parent in the nest and open mouth widely ,hd video.
parent bird with cute baby in the nest.
baby bird be warmed by parent."
6968245,https://ak.picdn.net/shutterstock/videos/6968245/preview/stock-footage-women-hands-laying-rice-on-nori-sheet-when-making-rolls.mp4,PT00H00M27S,136101_136150,Women hands laying rice on nori sheet when making rolls
1011553658,https://ak.picdn.net/shutterstock/videos/1011553658/preview/stock-footage-editorial-may-the-basilica-of-the-sagrada-fam-lia-barcelona-spaine.mp4,PT00H00M11S,113401_113450,"Editorial. may, 2018. the basilica of the sagrada família, barcelona, spaine"
1019850637,https://ak.picdn.net/shutterstock/videos/1019850637/preview/stock-footage-river-at-dawn-with-a-bridge-and-a-church-in-the-background-aerial-view-of-river-at-sunrise-aerial.mp4,PT00H00M12S,047501_047550,"River at dawn with a bridge and a church in the background, aerial view of river at sunrise, aerial view of morning fog at sunrise, aerial view of the dawn over the river in the fog"
1047814162,https://ak.picdn.net/shutterstock/videos/1047814162/preview/stock-footage-corals-and-tropical-fish-scenery-underwater-ocean.mp4,PT00H00M13S,137201_137250,Corals and tropical fish scenery underwater ocean
1021506919,https://ak.picdn.net/shutterstock/videos/1021506919/preview/stock-footage-abstract-geometric-background-texture-geometric-shape-pattern.mp4,PT00H00M15S,108751_108800,"Abstract geometric background texture, geometric shape pattern"
7924474,https://ak.picdn.net/shutterstock/videos/7924474/preview/stock-footage-slow-motion-shot-of-young-woman-dancing-along-street-towards-camera-shot-on-sony-fs-at-a-frame.mp4,PT00H00M11S,000451_000500,Slow motion shot of young woman dancing along street towards camera. shot on sony fs700 at a frame rate of 100fps
615628,https://ak.picdn.net/shutterstock/videos/615628/preview/stock-footage-striated-sandstone-comprises-the-wave-a-unique-utah-geologic-phenomena-x.mp4,PT00H00M16S,126851_126900,"Striated sandstone comprises, the wave, a unique utah geologic phenomena. 1920x1080"
1059390572,https://ak.picdn.net/shutterstock/videos/1059390572/preview/stock-footage-top-view-shot-of-an-author-wearing-a-hat-stretching-and-starts-typing-typewriter-with-floating-sun.mp4,PT00H00M12S,013701_013750,Top view shot of an author wearing a hat stretching and starts typing typewriter with floating sun shot in 4k
1013122757,https://ak.picdn.net/shutterstock/videos/1013122757/preview/stock-footage-silhouette-lady-practicing-yoka-on-the-beach-at-sunset-time-with-twilight-sky-background.mp4,PT00H00M20S,188701_188750,Silhouette lady practicing yoka on the beach at sunset time with twilight sky background
29235223,https://ak.picdn.net/shutterstock/videos/29235223/preview/stock-footage-solder-motherboard.mp4,PT00H00M38S,140201_140250,Solder motherboard.
1044401185,https://ak.picdn.net/shutterstock/videos/1044401185/preview/stock-footage-pedestrian-bridge-with-a-lonely-street-lamp-and-two-men-crossing-it-at-night-stock-footage-rear.mp4,PT00H00M18S,064251_064300,Pedestrian bridge with a lonely street lamp and two men crossing it at night. stock footage. rear view of a young men in crossing the bridge in the city at night.
1040666822,https://ak.picdn.net/shutterstock/videos/1040666822/preview/stock-footage-abstract-dark-background-with-glow-particles-and-chaotic-trails-sparkles-and-round-glitter-bokeh.mp4,PT00H00M13S,121951_122000,Abstract dark background with glow particles and chaotic trails. sparkles and round glitter bokeh particles.
1050538666,https://ak.picdn.net/shutterstock/videos/1050538666/preview/stock-footage-tired-office-worker-falls-on-the-sofa-energy-loss-emotional-burnout-and-breakdown-depression-and.mp4,PT00H00M08S,141701_141750,Tired office worker falls on the sofa. energy loss. emotional burnout and breakdown. depression and fatigue. woman housewife falls from fatigue.
33747721,https://ak.picdn.net/shutterstock/videos/33747721/preview/stock-footage-palette-with-paints-brush-a-child-a-child-s-hand-paints-animals.mp4,PT00H00M16S,010851_010900,"Palette with paints, brush. a child, a child's hand, paints animals."
24497309,https://ak.picdn.net/shutterstock/videos/24497309/preview/stock-footage-hoi-an-vietnam-february-hoi-an-during-sunset-hoi-an-quang-nam-viet-nam.mp4,PT00H00M26S,187651_187700,"Hoi-an, vietnam - february 12, 2015: hoi an during sunset, hoi an, quang nam, viet nam."
12856289,https://ak.picdn.net/shutterstock/videos/12856289/preview/stock-footage-time-lapse-sunset-at-lake-with-family-camera-away.mp4,PT00H00M10S,193901_193950,Time lapse sunset at lake with family / camera away
15510544,https://ak.picdn.net/shutterstock/videos/15510544/preview/stock-footage-cabbage.mp4,PT00H00M20S,070351_070400,Cabbage
1028301311,https://ak.picdn.net/shutterstock/videos/1028301311/preview/stock-footage-close-up-of-a-woman-makes-a-shot-of-insulin-in-the-fat-fold-on-the-stomach-treatment-of-type.mp4,PT00H00M18S,119601_119650,Close-up of a woman makes a shot of insulin in the fat fold on the stomach. treatment of type 1 diabetes. theme diabetes. slow motion.
30007546,https://ak.picdn.net/shutterstock/videos/30007546/preview/stock-footage-aerial-view-of-a-little-island-with-one-single-tree-glen-etive-scotland.mp4,PT00H00M16S,006551_006600,"Aerial view of a little island with one single tree - glen etive, scotland"
1048663708,https://ak.picdn.net/shutterstock/videos/1048663708/preview/stock-footage-cracked-wall-abstract-background-brick-wall-cinematic-background-texture.mp4,PT00H00M10S,147551_147600,Cracked wall abstract background. brick wall cinematic background texture.	
22857055,https://ak.picdn.net/shutterstock/videos/22857055/preview/stock-footage-havana-cuba-november-movement-along-the-row-of-bright-colorful-retro-cars-in-parking.mp4,PT00H00M12S,183851_183900,"Havana, cuba - november 07, 2016: movement along the row of bright colorful retro cars in parking at havana"
1057713661,https://ak.picdn.net/shutterstock/videos/1057713661/preview/stock-footage-close-slider-shot-of-cleaning-the-sides-of-a-white-bowl-of-fried-rice.mp4,PT00H00M14S,001801_001850,Close slider shot of cleaning the sides of a white bowl of fried rice
18832592,https://ak.picdn.net/shutterstock/videos/18832592/preview/stock-footage-an-aerial-shot-of-the-tops-of-tall-pine-trees-in-a-thick-forest.mp4,PT00H00M17S,140351_140400,An aerial shot of the tops of tall pine trees in a thick forest
1033572719,https://ak.picdn.net/shutterstock/videos/1033572719/preview/stock-footage--s-golf-course-man-in-brown-pants-lines-up-his-golf-shot-takes-a-practice-swing-then-hits.mp4,PT00H00M24S,192001_192050,"1960s: golf course. man in brown pants lines up his golf shot, takes a practice swing, then hits the ball down the course. he watches ball, scratches head, picks up divot and stamps it back in place."
35002498,https://ak.picdn.net/shutterstock/videos/35002498/preview/stock-footage-a-man-works-at-home-at-the-computer-close-up.mp4,PT00H00M10S,176051_176100,A man works at home at the computer close up2
30194455,https://ak.picdn.net/shutterstock/videos/30194455/preview/stock-footage-cpu-install.mp4,PT00H00M11S,143251_143300,Cpu install
