videoid,contentUrl,duration,page_dir,name
9473996,https://ak.picdn.net/shutterstock/videos/9473996/preview/stock-footage-red-fresh-raw-beef-veal-fillet-with-asparagus-on-cutting-plate-over-wooden-table-prepared-to-use.mp4,PT00H00M15S,140351_140400,Red fresh raw beef veal fillet with asparagus on cutting plate over wooden table prepared to use 1080p intro motion slow hidef hd
1023377908,https://ak.picdn.net/shutterstock/videos/1023377908/preview/stock-footage-slow-motion-close-up-carefree-hiker-couple-cuddling-in-the-mountains-and-enjoying-the-picturesque.mp4,PT00H00M17S,176051_176100,"Slow motion, close up: carefree hiker couple cuddling in the mountains and enjoying the picturesque sights of the green landscape. knowledgeable hiker girl pointing at the mountains in the distance."
1008862064,https://ak.picdn.net/shutterstock/videos/1008862064/preview/stock-footage-domestic-little-lambs-on-farm.mp4,PT00H00M07S,112151_112200,Domestic little lambs on farm.
1015134532,https://ak.picdn.net/shutterstock/videos/1015134532/preview/stock-footage-san-diego-united-states-june-outdoor-cafe-and-buildings-in-the-seaport-village-san-diego.mp4,PT00H00M11S,016501_016550,"San diego, united states - june, 2017: outdoor cafe and buildings in the seaport village, san diego, california."
5728886,https://ak.picdn.net/shutterstock/videos/5728886/preview/stock-footage-virgina-circa-tilt-shot-from-entrance-of-boone-memorial-hospital-to-flags-flying-on-flagpole.mp4,PT00H00M08S,178451_178500,Virgina - circa 2013: tilt shot from entrance of boone memorial hospital to flags flying on flagpole
6867244,https://ak.picdn.net/shutterstock/videos/6867244/preview/stock-footage-russian-greyhound-russian-wolfhound-breed-greyhounds-shot-in-k-ultra-high-definition-uhd.mp4,PT00H00M10S,009901_009950,"Russian greyhound. russian wolfhound. breed greyhounds. shot in 4k (ultra-high definition (uhd)), so you can easily crop, rotate and zoom, without losing quality! real time."
1026736556,https://ak.picdn.net/shutterstock/videos/1026736556/preview/stock-footage-businessman-sitting-in-his-office-and-working-on-laptop-and-smartphone.mp4,PT00H00M16S,122151_122200,"Businessman sitting in his office and working on laptop and smartphone

"
1037123021,https://ak.picdn.net/shutterstock/videos/1037123021/preview/stock-footage-orange-red-and-mauve-multi-brush-strokes-alpha-channel-transparent-background-hand-painted.mp4,PT00H00M05S,002751_002800,"Orange, red and mauve multi brush strokes alpha channel transparent background. hand painted animation 4k. colour contrast paint stains without background covering the space. web, border , banner"
1007365702,https://ak.picdn.net/shutterstock/videos/1007365702/preview/stock-footage-branches-of-pine-tree-are-blown-about-on-a-background-blue-sky.mp4,PT00H00M10S,188601_188650,Branches of pine-tree are blown about on a background blue sky
1898998,https://ak.picdn.net/shutterstock/videos/1898998/preview/stock-footage-garden-beautiful-flowers-nature.mp4,PT00H00M17S,066651_066700,Garden beautiful flowers nature
28432531,https://ak.picdn.net/shutterstock/videos/28432531/preview/stock-footage--s-man-writes-in-book-boy-rises-and-speaks-man-waves-stick-at-boy-boy-runs-into-woods-child.mp4,PT00H00M21S,034801_034850,1950s: man writes in book. boy rises and speaks. man waves stick at boy. boy runs into woods. child places stone slab on ground.
1026580355,https://ak.picdn.net/shutterstock/videos/1026580355/preview/stock-footage-sunny-summer-time-lapse-lightness-clouds-blue-aerial-view-clear-sky-in-horizon-panoramic-view.mp4,PT00H00M21S,146551_146600,"Sunny, summer time lapse lightness clouds, blue aerial view clear sky in horizon, panoramic view, forming big after rain cloudscape motion. /fhd."
16044385,https://ak.picdn.net/shutterstock/videos/16044385/preview/stock-footage-areial-view-to-the-two-red-towers-in-the-medieval-town-altenburg-rote-spitzen.mp4,PT00H00M24S,006501_006550,Areial view to the two red towers in the medieval town altenburg rote spitzen
1060348727,https://ak.picdn.net/shutterstock/videos/1060348727/preview/stock-footage-experienced-waitress-puts-black-bowl-with-raw-food-dessert-in-avocado-peels-on-brown-wooden-table.mp4,PT00H00M09S,084751_084800,Experienced waitress puts black bowl with raw food dessert in avocado peels on brown wooden table slow motion close view
3265387,https://ak.picdn.net/shutterstock/videos/3265387/preview/stock-footage-stop-watch-time-lapse-three-different-angles-alpha-matte.mp4,PT00H00M28S,136051_136100,"Stop watch time lapse, three different angles, alpha matte"
1052258794,https://ak.picdn.net/shutterstock/videos/1052258794/preview/stock-footage-animation-of-men-walking-with-chinstraps-on-planet-earth-the-world-has-changed-the-coronavirus.mp4,PT00H00M12S,113851_113900,"Animation of men walking with chinstraps on planet earth. the world has changed. the coronavirus covid 19 virus changed our way of life. life changing concept, start again. world has change. "
1023296725,https://ak.picdn.net/shutterstock/videos/1023296725/preview/stock-footage-male-black-maned-kalahari-lion-roars-on-a-sand-track-in-kgalagadi-transfrontier-park-botswana.mp4,PT00H00M20S,145851_145900,"Male black-maned kalahari lion roars on a sand track in kgalagadi transfrontier park, botswana, africa"
31776082,https://ak.picdn.net/shutterstock/videos/31776082/preview/stock-footage-autumn-fall-scene-beauty-nature-scene-trees-and-leaves-nature-background-selective-focus.mp4,PT00H00M29S,145151_145200,Autumn. fall scene. beauty nature scene trees and leaves. nature background. selective focus.
1023181441,https://ak.picdn.net/shutterstock/videos/1023181441/preview/stock-footage-asian-family-father-mother-and-daughter-playing-together-in-the-park-on-a-sunny-day-relax-in-the.mp4,PT00H00M20S,028051_028100,"Asian family, father, mother and daughter playing together in the park on a sunny day. relax in the forest spring summer time. slow motion"
1058217649,https://ak.picdn.net/shutterstock/videos/1058217649/preview/stock-footage--big-sale-up-to-off-motion-graphic.mp4,PT00H00M08S,025601_025650,"""big sale up to 20% off"" motion graphic. "
1051760914,https://ak.picdn.net/shutterstock/videos/1051760914/preview/stock-footage-hourglass-close-up-sands-move-through-hour-glass.mp4,PT00H00M25S,006301_006350,Hourglass. close up. sands move through hour glass.
1050922093,https://ak.picdn.net/shutterstock/videos/1050922093/preview/stock-footage-lexington-kentucky-professional-ice-carver-sculpting-block-of-ice-with-electric-sander.mp4,PT00H00M08S,079001_079050,Lexington kentucky 03-20-2020 professional ice carver sculpting block of ice with electric sander
1020521581,https://ak.picdn.net/shutterstock/videos/1020521581/preview/stock-footage-tel-aviv-beack-k-aerial.mp4,PT00H00M23S,072951_073000,Tel aviv beack 4k aerial 
25789004,https://ak.picdn.net/shutterstock/videos/25789004/preview/stock-footage-slow-horizontal-pan-of-wood-block-fence-of-playground-at-dusk.mp4,PT00H00M17S,190301_190350,Slow horizontal pan of wood block fence of playground at dusk.
23130994,https://ak.picdn.net/shutterstock/videos/23130994/preview/stock-footage-close-up-of-a-cute-domestic-old-cat.mp4,PT00H00M10S,197401_197450,Close up of a cute domestic old cat
21814879,https://ak.picdn.net/shutterstock/videos/21814879/preview/stock-footage-business-opportunity-animated-word-cloud.mp4,PT00H00M15S,043351_043400,Business opportunity animated word cloud.
1009396460,https://ak.picdn.net/shutterstock/videos/1009396460/preview/stock-footage-beautiful-aerial-panorama-of-the-tenerife-drone-shot-along-the-wild-in-canary-islands.mp4,PT00H00M13S,077801_077850,"Beautiful aerial panorama of the tenerife, drone shot along the wild in canary islands"
1008712033,https://ak.picdn.net/shutterstock/videos/1008712033/preview/stock-footage-uzhgorod-ukarine-girl-ceramist-selects-a-proper-glaze-color-for-her-cup-from-various.mp4,PT00H00M27S,136901_136950,"Uzhgorod, ukarine - 03 12 2018: girl ceramist selects a proper glaze color for her cup from various samples in the pottery workshop."
1033208426,https://ak.picdn.net/shutterstock/videos/1033208426/preview/stock-footage-aerial-view-of-ljubljana-slovenia-summer-morning-haze-drone-video.mp4,PT00H00M06S,139251_139300,"Aerial view of ljubljana, slovenia. summer morning haze, drone video"
1021103014,https://ak.picdn.net/shutterstock/videos/1021103014/preview/stock-footage-aerial-view-of-group-kitesurfing-together-in-the-gulf-of-patras-greece.mp4,PT00H00M11S,060701_060750,"Aerial view of group kitesurfing together in the gulf of patras, greece."
26121257,https://ak.picdn.net/shutterstock/videos/26121257/preview/stock-footage-fractal-red-and-gold-abstract-background-movement-of-colored-rays-with-disco-spectrum-lights-on.mp4,PT00H00M11S,092151_092200,Fractal red and gold abstract background. movement of colored rays with disco spectrum lights on black background. light tunnel. vj footage seamless loop. for background fashion show
11326676,https://ak.picdn.net/shutterstock/videos/11326676/preview/stock-footage-girl-sitting-on-the-windowsill-and-smiling-at-camera-zooming.mp4,PT00H00M21S,186351_186400,Girl sitting on the windowsill and smiling at camera. zooming
1023454363,https://ak.picdn.net/shutterstock/videos/1023454363/preview/stock-footage-white-rolls-background-loop.mp4,PT00H00M10S,075251_075300,White rolls background loop
1033315073,https://ak.picdn.net/shutterstock/videos/1033315073/preview/stock-footage-doctor-and-physiotherapist-talking-to-elderly-patient-lying-on-bed.mp4,PT00H00M08S,182501_182550,Doctor and physiotherapist talking to elderly patient lying on bed
426778,https://ak.picdn.net/shutterstock/videos/426778/preview/stock-footage-filipino-woman-with-a-flowering-canola-field-in-the-background.mp4,PT00H00M20S,100901_100950,Filipino woman with a flowering canola field in the background
1017186067,https://ak.picdn.net/shutterstock/videos/1017186067/preview/stock-footage-young-female-receiving-electric-ultrusound-facial-massage-at-beauty-clinic.mp4,PT00H00M17S,192251_192300,Young female receiving electric ultrusound facial massage at beauty clinic
1692616,https://ak.picdn.net/shutterstock/videos/1692616/preview/stock-footage-beijing-china-july-people-ride-a-city-bus-on-july-in-beijing.mp4,PT00H00M25S,026251_026300,"Beijing, china - july 4, 2009: people ride a city bus on july 4, 2009 in beijing."
1011400385,https://ak.picdn.net/shutterstock/videos/1011400385/preview/stock-footage-aerial-drone-tracking-of-mopeds-pedestrians-crossing-steel-bridge-in-hue-vietnam-circa.mp4,PT00H00M35S,146851_146900,Aerial drone tracking of mopeds & pedestrians crossing steel bridge in hue - vietnam - circa september 2017
1034251241,https://ak.picdn.net/shutterstock/videos/1034251241/preview/stock-footage-dawn-sun-fog-sunrise-sunset.mp4,PT00H00M40S,038601_038650,Dawn sun fog sunrise sunset
1027249982,https://ak.picdn.net/shutterstock/videos/1027249982/preview/stock-footage-paris-france-circa-many-people-appreciate-paintings-and-statues-in-the-louvre-museum-in.mp4,PT00H00M15S,173201_173250,"Paris, france - circa 2019: many people appreciate paintings and statues in the louvre museum in paris, france."
25266161,https://ak.picdn.net/shutterstock/videos/25266161/preview/stock-footage-minnesota-many-buildings-are-shown-are-here-a-single-bird-fly-over-the-building-we-sharply.mp4,PT00H00M05S,113701_113750,Minnesota 1964: many buildings are shown are here a single bird fly over the building we sharply watched that
1038535124,https://ak.picdn.net/shutterstock/videos/1038535124/preview/stock-footage-fly-over-ljubljana-castle-one-of-the-most-important-landmarks-of-the-city-slovenia.mp4,PT00H00M08S,170151_170200,"Fly over ljubljana castle, one of the most important landmarks of the city, slovenia."
26124167,https://ak.picdn.net/shutterstock/videos/26124167/preview/stock-footage-bicycle-race-on-the-mountain-open-city-cross-country-race-xso-maryanovskaya-gora-spring.mp4,PT00H00M05S,187801_187850,"Bicycle race on the mountain.
open city cross-country race xso ""maryanovskaya gora spring 2017"" 20 apr. 2017"
26507165,https://ak.picdn.net/shutterstock/videos/26507165/preview/stock-footage-buildings-on-medinaceli-street-in-seville-andalusia-spain-seville-is-situated-on-plain-of-river.mp4,PT00H00M07S,002751_002800,"Buildings on medinaceli street in seville, andalusia, spain. seville is situated on plain of river guadalquivir."
24013255,https://ak.picdn.net/shutterstock/videos/24013255/preview/stock-footage-close-up-shot-of-the-scrolling-through-page-on-computer-screen.mp4,PT00H00M09S,027151_027200,Close up shot of the scrolling through page on computer screen
11328041,https://ak.picdn.net/shutterstock/videos/11328041/preview/stock-footage-fuendetodos-village-where-francisco-de-goya-was-born-zaragoza-aragon-spain-filmed-in-august.mp4,PT00H00M12S,148301_148350,"Fuendetodos, village where francisco de goya was born, zaragoza, aragon, spain. filmed in august 2015."
1038463004,https://ak.picdn.net/shutterstock/videos/1038463004/preview/stock-footage-girona-spain-ciraca-may-guide-tells-tourists-abotu-fortress-standing-on-ruins.mp4,PT00H00M09S,094001_094050,"Girona, spain - ciraca may, 2019: guide tells tourists abotu fortress standing on ruins."
1011336368,https://ak.picdn.net/shutterstock/videos/1011336368/preview/stock-footage-first-spring-leaves-and-grape-on-a-trellised-vine-growing-in-vineyard-bordeaux-france.mp4,PT00H00M19S,179901_179950,"First spring leaves and grape on a trellised vine growing in vineyard, bordeaux, france"
5487413,https://ak.picdn.net/shutterstock/videos/5487413/preview/stock-footage-plong-or-quarterstaff-in-traditional-thai-martial-art.mp4,PT00H00M29S,107551_107600,Plong or quarterstaff in traditional thai martial art
2410130,https://ak.picdn.net/shutterstock/videos/2410130/preview/stock-footage-a-beautiful-small-pure-waterfall-in-oregon-pacific-northwest-united-states.mp4,PT00H00M17S,023601_023650,"A beautiful small, pure waterfall in oregon pacific northwest united states"
1032780608,https://ak.picdn.net/shutterstock/videos/1032780608/preview/stock-footage--k-waving-belgian-flag-animation-loopable.mp4,PT00H00M10S,038001_038050,4k  waving belgian flag animation |loopable
1022208748,https://ak.picdn.net/shutterstock/videos/1022208748/preview/stock-footage-circa-s-a-man-gets-away-from-everyday-life-by-getting-in-a-boat-and-going-fishing.mp4,PT00H00M57S,182401_182450,Circa 1960s - a man gets away from everyday life by getting in a boat and going fishing
1009194290,https://ak.picdn.net/shutterstock/videos/1009194290/preview/stock-footage-surf-girls-walking-at-sandy-beach-against-blue-water-and-holding-surfboards.mp4,PT00H00M25S,075551_075600,Surf girls walking at sandy beach against blue water and holding surfboards
1115356,https://ak.picdn.net/shutterstock/videos/1115356/preview/stock-footage-hd-dolly-shot-of-pouring-beer-in-the-glass.mp4,PT00H00M30S,122651_122700,Hd: dolly shot of pouring beer in the glass 
12110492,https://ak.picdn.net/shutterstock/videos/12110492/preview/stock-footage-london-june-trafalgar-square-double-decker-bus-present-on-june-in-london-uk.mp4,PT00H00M11S,000801_000850,"London - june 5, 2015: trafalgar square, double decker bus present, on june 05, 2015 in london, uk. as one of the most popular tourist attraction have more than fifteen million visitors a year.

"
1008123895,https://ak.picdn.net/shutterstock/videos/1008123895/preview/stock-footage-white-sand-blue-sky-palm-tree-beach-scene.mp4,PT00H00M09S,012701_012750,White sand blue sky palm tree beach scene
1011761219,https://ak.picdn.net/shutterstock/videos/1011761219/preview/stock-footage-young-handsome-iranian-teenage-boy-against-green-background.mp4,PT00H00M08S,034001_034050,Young handsome iranian teenage boy against green background
1020024322,https://ak.picdn.net/shutterstock/videos/1020024322/preview/stock-footage-timelapse-pan-shot-with-motion-of-san-francisco-bay-area-at-twin-peaks-in-the-daytime-vertical.mp4,PT00H00M34S,094601_094650,Timelapse pan shot with motion of san francisco bay area at twin peaks in the daytime -vertical shot-
6286280,https://ak.picdn.net/shutterstock/videos/6286280/preview/stock-footage-circa-s-a-profile-of-the-army-weapons-command-center-in-rock-island-illinois-in-the-s.mp4,PT00H02M30S,066401_066450,"Circa 1960s - a profile of the army weapons command center in rock island, illinois in the 1960s."
26122817,https://ak.picdn.net/shutterstock/videos/26122817/preview/stock-footage-aerial-view-over-yellow-flowers-at-peneda-geres-national-park-in-portugal.mp4,PT00H00M17S,179401_179450,Aerial view over yellow flowers at peneda-geres national park in portugal
1040298392,https://ak.picdn.net/shutterstock/videos/1040298392/preview/stock-footage-handheld-medium-wide-shot-of-large-rocks-in-a-small-meadow.mp4,PT00H00M11S,018451_018500,"Handheld, medium wide shot of large rocks in a small meadow."
1007997721,https://ak.picdn.net/shutterstock/videos/1007997721/preview/stock-footage-downward-pan-from-residential-hill-to-soccer-field.mp4,PT00H00M14S,070451_070500,Downward pan from residential hill to soccer field
31421860,https://ak.picdn.net/shutterstock/videos/31421860/preview/stock-footage-chicken-in-the-cauldron.mp4,PT00H00M22S,183901_183950,Chicken in the cauldron
23740582,https://ak.picdn.net/shutterstock/videos/23740582/preview/stock-footage--k-drone-shot-of-downtown-of-los-angeles.mp4,PT00H00M26S,004551_004600,4k drone shot of downtown of los angeles
1022337718,https://ak.picdn.net/shutterstock/videos/1022337718/preview/stock-footage-wild-tansy-in-the-wind.mp4,PT00H00M30S,102151_102200,Wild tansy in the wind
21686293,https://ak.picdn.net/shutterstock/videos/21686293/preview/stock-footage--moscow-navigation-on-the-moscow-river.mp4,PT00H00M19S,048901_048950,  moscow. navigation on the moscow river.
32070481,https://ak.picdn.net/shutterstock/videos/32070481/preview/stock-footage-slow-motion-of-young-boy-playing-with-kendama-swirling-and-catching-the-toy-with-his-fingers-in-the.mp4,PT00H00M44S,001401_001450,Slow motion of young boy playing with kendama swirling and catching the toy with his fingers in the schoolyard
1042213597,https://ak.picdn.net/shutterstock/videos/1042213597/preview/stock-footage-early-morning-fog-above-the-water-grass-in-the-dew.mp4,PT00H00M14S,114901_114950,Early morning. fog above the water. grass in the dew.
17605213,https://ak.picdn.net/shutterstock/videos/17605213/preview/stock-footage-timelapse-of-the-clear-sky.mp4,PT00H00M20S,078851_078900,Timelapse of the clear sky
1022470150,https://ak.picdn.net/shutterstock/videos/1022470150/preview/stock-footage-rohtak-haryana-india-december-freight-train-crossing-through-railroad-station-during.mp4,PT00H00M09S,032251_032300,"Rohtak, haryana, india - december 15,2018: freight train crossing through railroad station during sunset."
1039155266,https://ak.picdn.net/shutterstock/videos/1039155266/preview/stock-footage-the-girl-makes-cosmetic-repairs-in-the-apartment.mp4,PT00H00M21S,134551_134600,The girl makes cosmetic repairs in the apartment
29993614,https://ak.picdn.net/shutterstock/videos/29993614/preview/stock-footage-gorgon-s-head-vj-loop-cool-abstract-motion-graphics-which-represent-a-head-with-twirly-horns-it.mp4,PT00H00M06S,171501_171550,"Gorgon's head vj loop - cool abstract motion graphics which represent a head with twirly horns. it will be perfect to use with your next vj sets, parties and performances or thematic events.
"
1014218993,https://ak.picdn.net/shutterstock/videos/1014218993/preview/stock-footage-nature-insect-wasp.mp4,PT00H00M26S,127551_127600,Nature insect wasp
1060455292,https://ak.picdn.net/shutterstock/videos/1060455292/preview/stock-footage-azerbaijan-country-flag-on-the-geographic-map-of-the-country-illustration.mp4,PT00H00M09S,128751_128800,Azerbaijan country flag on the geographic map of the country illustration 
1027187417,https://ak.picdn.net/shutterstock/videos/1027187417/preview/stock-footage-a-man-with-a-migraine-man-depressed-by-his-daughter-s-fun.mp4,PT00H00M15S,193151_193200,A man with a migraine. man depressed by his daughter's fun.
11695631,https://ak.picdn.net/shutterstock/videos/11695631/preview/stock-footage-scenic-sunrise-view-at-the-bosphorus-and-silhouettes-of-istanbul-turkey.mp4,PT00H00M08S,104401_104450,"Scenic sunrise view at the bosphorus and silhouettes of istanbul, turkey"
1014305279,https://ak.picdn.net/shutterstock/videos/1014305279/preview/stock-footage-grasshopper-grasshopper-on-leaves-clip-grasshopper-on-the-leaf-of-grass-close-up-in-the-field.mp4,PT00H00M05S,097401_097450,Grasshopper. grasshopper on leaves. clip. grasshopper on the leaf of grass close up in the field. green grasshopper. macro view
5217056,https://ak.picdn.net/shutterstock/videos/5217056/preview/stock-footage-pure-fresh-water-brook-in-spring-forest.mp4,PT00H00M11S,181351_181400,Pure fresh water brook in spring forest
24166537,https://ak.picdn.net/shutterstock/videos/24166537/preview/stock-footage-two-men-walking-on-a-sand-bank-by-a-river-dark-cloudy-day-another-man-riding-a-motorcycle.mp4,PT00H00M12S,195801_195850,"Two men walking on a sand bank by a river. dark, cloudy day. another man riding a motorcycle. "
1007408554,https://ak.picdn.net/shutterstock/videos/1007408554/preview/stock-footage-beautiful-attractive-young-woman-with-long-hair-posing-for-pictures-with-cup-of-coffee-in-front-of.mp4,PT00H00M18S,051501_051550,Beautiful attractive young woman with long hair posing for pictures with cup of coffee in front of colosseum in rome at sunset flat no grading
10904726,https://ak.picdn.net/shutterstock/videos/10904726/preview/stock-footage-young-woman-writing-message-on-mobile-phone-in-bed.mp4,PT00H00M21S,175251_175300,Young woman writing message on mobile phone in bed
1024416071,https://ak.picdn.net/shutterstock/videos/1024416071/preview/stock-footage-mixture-of-legumes.mp4,PT00H00M43S,142051_142100,Mixture of legumes.
1041794317,https://ak.picdn.net/shutterstock/videos/1041794317/preview/stock-footage-smart-eco-a-harvesting-agriculture-farming-concept-farmer-girl-plant-researcher-harvesting-corn.mp4,PT00H00M24S,110851_110900,Smart eco a harvesting agriculture farming concept. farmer girl plant researcher harvesting corn cobs on the farm. woman with digital tablet lifestyle works in the field
1017655240,https://ak.picdn.net/shutterstock/videos/1017655240/preview/stock-footage-bishkek-kyrgyzstan-september-musicians-playing-traditional-kyrgyz-instruments-in.mp4,PT00H00M45S,062851_062900,"Bishkek, kyrgyzstan - september 19, 2018 :  musicians playing traditional kyrgyz instruments in folk songs."
1052266876,https://ak.picdn.net/shutterstock/videos/1052266876/preview/stock-footage-kuranda-scenic-railway-train-tourist-train-journey-across-waterfalls-rainforest-and-jungles-in.mp4,PT00H00M15S,175501_175550,"Kuranda scenic railway train. tourist train journey across waterfalls, rainforest and jungles in cairns australia. view of beautfiul stoney creek falls. slow motion."
1035371957,https://ak.picdn.net/shutterstock/videos/1035371957/preview/stock-footage-red-ripe-rosehip-berries-on-a-black.mp4,PT00H00M27S,003451_003500,Red ripe rosehip berries on a black
17658208,https://ak.picdn.net/shutterstock/videos/17658208/preview/stock-footage-evening-in-the-bay-of-el-nido-palawan-island-philippines.mp4,PT00H00M58S,186651_186700,Evening in the bay of el nido. palawan island. philippines.
1034211224,https://ak.picdn.net/shutterstock/videos/1034211224/preview/stock-footage-text-hello-autumn-handwritten-on-sheet-of-notebook-and-animated.mp4,PT00H00M08S,032301_032350,Text hello autumn handwritten on sheet of notebook and animated.
6447701,https://ak.picdn.net/shutterstock/videos/6447701/preview/stock-footage-hawksbill-turtle-coral-reef.mp4,PT00H00M28S,120301_120350,"Hawksbill turtle, coral reef"
1025978132,https://ak.picdn.net/shutterstock/videos/1025978132/preview/stock-footage-swan-on-a-snowy-lake.mp4,PT00H00M18S,135101_135150,Swan on a snowy lake
20697448,https://ak.picdn.net/shutterstock/videos/20697448/preview/stock-footage-waves-rolling-in-on-a-coast-line-with-glistening-and-shimmering-sea-surface.mp4,PT00H00M29S,022501_022550,Waves rolling in on a coast line with glistening and shimmering sea surface
