videoid,contentUrl,duration,page_dir,name
13421786,https://ak.picdn.net/shutterstock/videos/13421786/preview/stock-footage-fisherman.mp4,PT00H00M41S,174401_174450,Fisherman
29538967,https://ak.picdn.net/shutterstock/videos/29538967/preview/stock-footage-russia-moscow-june-collision-of-cars-in-traffic-jam-at-the-entrance-to-the-great.mp4,PT00H00M27S,004301_004350,"Russia, moscow - june 12, 2017: collision of cars in traffic jam. at the entrance to the great krasnolholmsky bridge, a traffic jam in june 2017 in moscow russian federation"
1054627466,https://ak.picdn.net/shutterstock/videos/1054627466/preview/stock-footage-metal-vintage-and-dirty-jerrycan-on-earth-orbit-elements-furnished-by-nasa.mp4,PT00H00M10S,134401_134450,"Metal vintage and dirty jerrycan on earth orbit, elements furnished by nasa"
15050938,https://ak.picdn.net/shutterstock/videos/15050938/preview/stock-footage-vojvodina-serbia-february-school-class-teenage-students.mp4,PT00H00M06S,004401_004450,"Vojvodina, serbia february 25 2015:school class teenage students"
1049985307,https://ak.picdn.net/shutterstock/videos/1049985307/preview/stock-footage-portrait-of-concentrated-woman-in-eyewear-and-white-sweater-sitting-on-cozy-sofa-and-working-on.mp4,PT00H00M08S,178401_178450,Portrait of concentrated woman in eyewear and white sweater sitting on cozy sofa and working on personal laptop. concept of of remote work and female career.
7604398,https://ak.picdn.net/shutterstock/videos/7604398/preview/stock-footage-rooftop-view-of-houses-near-jama-masjid.mp4,PT00H00M12S,055451_055500,Rooftop view of houses near jama masjid.
26737513,https://ak.picdn.net/shutterstock/videos/26737513/preview/stock-footage-bread-loaf-with-knife-and-bowl-of-oats-on-wooden-table.mp4,PT00H00M13S,074601_074650,Bread loaf with knife and bowl of oats on wooden table
7514770,https://ak.picdn.net/shutterstock/videos/7514770/preview/stock-footage-new-york-sept-grand-central-station-interior-inside-terminal-with-tourists-commuters.mp4,PT00H00M36S,076201_076250,"New york - sept 6, 2014: grand central station interior, inside terminal with tourists, commuters, new yorkers, people 4k in new york. grand central is a commuter railroad terminal at 42nd and park."
11650769,https://ak.picdn.net/shutterstock/videos/11650769/preview/stock-footage-flying-glittering-rings-on-a-purple-background.mp4,PT00H00M26S,123001_123050,Flying glittering rings on a purple background
15146743,https://ak.picdn.net/shutterstock/videos/15146743/preview/stock-footage-man-shows-a-gesture-of-shh-in-the-cinema.mp4,PT00H00M08S,007251_007300,Man shows a gesture of shh in the cinema
1027239482,https://ak.picdn.net/shutterstock/videos/1027239482/preview/stock-footage-olive-oil-process.mp4,PT00H00M13S,013851_013900,Olive oil process
31690879,https://ak.picdn.net/shutterstock/videos/31690879/preview/stock-footage-circa-s-u-s-navy-aircraft-are-suffering-miserably-from-rough-landings-on-aircraft-carriers.mp4,PT00H01M33S,003751_003800,"Circa 1940s - u.s. navy aircraft are suffering miserably from rough landings on aircraft carriers at sea, in 1946."
4410515,https://ak.picdn.net/shutterstock/videos/4410515/preview/stock-footage-spring-water-river-mountains.mp4,PT00H00M14S,125051_125100,Spring water river mountains
1044705637,https://ak.picdn.net/shutterstock/videos/1044705637/preview/stock-footage-woman-using-mobile-phone-app-at-night-in-a-city-with-traffic-and-lights-behind.mp4,PT00H00M22S,110501_110550,"Woman using mobile phone app at night in a city, with traffic and lights behind."
1037117273,https://ak.picdn.net/shutterstock/videos/1037117273/preview/stock-footage-train-tracks-in-thailand-old-and-current-run-parallel.mp4,PT00H00M05S,084751_084800,"Train tracks in thailand, old and current, run parallel."
1036374317,https://ak.picdn.net/shutterstock/videos/1036374317/preview/stock-footage--joyful-woman-sitting-on-branch-in-forest-contented-female-swinging-on-tree-and-enjoying-weekend.mp4,PT00H00M13S,171801_171850,"
 joyful woman sitting on branch in forest. contented female swinging on tree and enjoying weekend"
1023153370,https://ak.picdn.net/shutterstock/videos/1023153370/preview/stock-footage-a-young-man-and-woman-met-on-a-winter-evening-in-the-park-happy-couple-relationship.mp4,PT00H00M13S,197051_197100,A young man and woman met on a winter evening in the park. happy couple relationship
1042510255,https://ak.picdn.net/shutterstock/videos/1042510255/preview/stock-footage-iowa-usa-family-video-of-visit-to-a-landmark.mp4,PT00H00M05S,108051_108100,Iowa usa-1967: family video of visit to a landmark
1026706697,https://ak.picdn.net/shutterstock/videos/1026706697/preview/stock-footage-kuala-lumpur-malaysia-march-st-time-lapse-beautiful-cityscapes-architecture-view-at.mp4,PT00H00M13S,079101_079150,"Kuala lumpur, malaysia - march 31st 2019 : time lapse : beautiful cityscapes architecture view at capital city of malaysia from evening to blue hours. 4k resolution. pan motion from left to right."
18463825,https://ak.picdn.net/shutterstock/videos/18463825/preview/stock-footage-needy-persian-children-receive-clothing-in-the-s-s.mp4,PT00H01M15S,134551_134600,Needy persian children receive clothing in the 1960s. (1960s)
1049836636,https://ak.picdn.net/shutterstock/videos/1049836636/preview/stock-footage-young-man-in-a-red-hat-walks-on-the-shore-near-the-sea.mp4,PT00H00M38S,110501_110550,Young man in a red hat walks on the shore near the sea
1062069823,https://ak.picdn.net/shutterstock/videos/1062069823/preview/stock-footage-young-female-student-watching-internet-video-course-sitting-at-home-desk-distance-learning-concept.mp4,PT00H00M11S,013851_013900,Young female student watching internet video course sitting at home desk. distance learning concept. adolescent schoolgirl studying online using laptop making notes in copybook. 4k
