videoid,contentUrl,duration,page_dir,name
23727256,https://ak.picdn.net/shutterstock/videos/23727256/preview/stock-footage-men-hands-put-the-croissants-on-a-plate-with-orange-slices.mp4,PT00H00M12S,101651_101700,Men hands put the croissants on a plate with orange slices.
7268581,https://ak.picdn.net/shutterstock/videos/7268581/preview/stock-footage-shot-of-the-oak-creek-riparian-region-in-red-rock-state-park-in-sedona-arizona-a-bubbling-brook.mp4,PT00H00M12S,188301_188350,"Shot of the oak creek riparian region in red rock state park in sedona, arizona. a bubbling brook makes it way down a rocky creek bed through thick green plants along the bank."
1027764758,https://ak.picdn.net/shutterstock/videos/1027764758/preview/stock-footage-aerial-drone-footage-flying-over-a-peer-on-a-beach-in-cambodia.mp4,PT00H00M09S,115851_115900,Aerial drone footage flying over a peer on a beach in cambodia.
5281553,https://ak.picdn.net/shutterstock/videos/5281553/preview/stock-footage--k-odessa-january-timelapse-night-city-traffic-in-snow-storm-near-opera-house-on-january.mp4,PT00H00M07S,095751_095800,"4k. odessa - january 22: (timelapse) night city traffic in snow storm near opera house on january 22, 2012 in odessa, ukraine. odessa is a major industrial, cultural and resort center in ukraine."
1033904729,https://ak.picdn.net/shutterstock/videos/1033904729/preview/stock-footage-vivekananda-rock-memorial-and-thiruvalluvar-statue-kanyakumari-tamilnadu-india.mp4,PT00H00M09S,026551_026600,"Vivekananda rock memorial and thiruvalluvar statue, kanyakumari,tamilnadu, india "
1051579621,https://ak.picdn.net/shutterstock/videos/1051579621/preview/stock-footage-slow-moving-blue-light-on-the-sky-black.mp4,PT00H00M05S,018601_018650,Slow moving blue light on the sky black
11430119,https://ak.picdn.net/shutterstock/videos/11430119/preview/stock-footage-view-on-malta-bay-between-kalkara-and-birgu-at-early-morning.mp4,PT00H00M22S,082801_082850,"View on malta bay between kalkara and birgu at early morning
"
6198575,https://ak.picdn.net/shutterstock/videos/6198575/preview/stock-footage-cute-excited-kid-jumping-playing-kids-room-childhood-games.mp4,PT00H00M30S,194351_194400,"Cute excited kid jumping, playing kids room, childhood games"
32776000,https://ak.picdn.net/shutterstock/videos/32776000/preview/stock-footage-close-up-of-chopped-herbs-with-knife-on-chopping-board-k.mp4,PT00H00M11S,065351_065400,Close-up of chopped herbs with knife on chopping board 4k
1053458066,https://ak.picdn.net/shutterstock/videos/1053458066/preview/stock-footage-slow-motion-shot-the-m-high-menhir-behind-the-parochial-church-of-saint-bartholomew-of-the.mp4,PT00H00M56S,077501_077550,"Slow motion shot - the 2.10m high menhir behind the parochial church of saint bartholomew of the sea in the parish of mar, municipality of esposende, north of portugal."
