videoid,contentUrl,duration,page_dir,name
7133173,https://ak.picdn.net/shutterstock/videos/7133173/preview/stock-footage-two-cute-little-girls-playing-with-homemade-wands-and-bubble-solution-in-their-backyard.mp4,PT00H00M14S,119051_119100,Two cute little girls playing with homemade wands and bubble solution in their backyard.
33381742,https://ak.picdn.net/shutterstock/videos/33381742/preview/stock-footage-back-view-of-young-brunette-fitness-woman-showing-her-muscles-over-white-background.mp4,PT00H00M12S,052051_052100,Back view of young brunette fitness woman showing her muscles over white background
16922551,https://ak.picdn.net/shutterstock/videos/16922551/preview/stock-footage-time-lapse-footage-panoramic-view-of-three-mountains-in-the-spring-fast-moving-clouds-on-the.mp4,PT00H00M41S,115051_115100,"Time lapse footage. panoramic view of three mountains in the spring. fast moving clouds on the horizon. mixed forest, meadows, rocks and big lake included. high dynamic range video."
1027012778,https://ak.picdn.net/shutterstock/videos/1027012778/preview/stock-footage-peshawar-pakistan-november-traffic-slowly-moving-next-to-the-main-qissa-khwani-gate-in.mp4,PT00H00M11S,190551_190600,"Peshawar, pakistan - november 01, 2015:traffic slowly moving next to the main qissa khwani gate in peshawar,pakistan"
1014104750,https://ak.picdn.net/shutterstock/videos/1014104750/preview/stock-footage-circa-s-while-laying-in-bed-a-young-men-reads-a-pamphlet-about-west-point-military-academy.mp4,PT00H00M39S,023901_023950,Circa 1960s - while laying in bed a young men reads a pamphlet about west point military academy
1055368457,https://ak.picdn.net/shutterstock/videos/1055368457/preview/stock-footage-a-large-number-of-wild-red-poppies-in-the-summer-season-under-the-yarim-sun-and-blue-sky-bloomed-in.mp4,PT00H00M09S,041601_041650,A large number of wild red poppies in the summer season under the yarim sun and blue sky bloomed in the field
17925454,https://ak.picdn.net/shutterstock/videos/17925454/preview/stock-footage-beer-poured-into-a-glass.mp4,PT00H00M10S,071451_071500,Beer poured into a glass
11238152,https://ak.picdn.net/shutterstock/videos/11238152/preview/stock-footage--online-porn-being-typed-on-computer-screen-in-close-up-so-that-individual-pixels-can-be-seen.mp4,PT00H00M09S,174051_174100,"""online porn"" being typed on computer screen in close up so that individual pixels can be seen."
6062225,https://ak.picdn.net/shutterstock/videos/6062225/preview/stock-footage-accordion-contest-senior-anniversaries-festival-organizer-bind-long-textile-ribbon-woman-present.mp4,PT00H00M11S,047301_047350,"Accordion contest senior anniversaries festival organizer bind long textile ribbon woman present bouquet on june 08, 2013 in birzai, lithuania."
27697903,https://ak.picdn.net/shutterstock/videos/27697903/preview/stock-footage-young-woman-in-white-jeans-laying-on-couch-uses-smartphone-with-pre-keyed-green-screen-few-types.mp4,PT00H00M31S,148451_148500,"Young woman in white jeans laying on couch uses smartphone with pre-keyed green screen. few types of gestures - scrolling up and down, tapping, zoom in and out. encoded in 10bit prores 444"
1033419356,https://ak.picdn.net/shutterstock/videos/1033419356/preview/stock-footage--vanessa-cardui-on-thistle-butterfly-with-pupa-shortly-after-hatching-known-as-the-painted-lady.mp4,PT00H00M37S,095601_095650,"

vanessa cardui,on thistle,butterfly with pupa,shortly after hatching,known as the painted lady,
in north america as the cosmopolitan,found on every continent,family nymphalidae,close up,"
1041510424,https://ak.picdn.net/shutterstock/videos/1041510424/preview/stock-footage-hourglass-sandglass-on-the-background-of-river.mp4,PT00H00M15S,095201_095250,Hourglass sandglass on the background of river
11397458,https://ak.picdn.net/shutterstock/videos/11397458/preview/stock-footage-two-business-partner-shake-hands-when-meeting-in-slow-motion.mp4,PT00H00M15S,027651_027700,Two business partner shake hands when meeting. in slow motion
1022025826,https://ak.picdn.net/shutterstock/videos/1022025826/preview/stock-footage-sun-light-reflection-on-the-sea-canakkale-turkey.mp4,PT00H00M07S,077751_077800,Sun light reflection on the sea /canakkale-turkey
1006669288,https://ak.picdn.net/shutterstock/videos/1006669288/preview/stock-footage-fall-wedding-centrepiece.mp4,PT00H00M06S,065351_065400,Fall wedding centrepiece
12676757,https://ak.picdn.net/shutterstock/videos/12676757/preview/stock-footage-animated-bars-in-perfect-seamless-loop-full-hd-p-s-fps.mp4,PT00H00M08S,000401_000450,Animated bars in perfect seamless loop full hd 1080p 8s 30fps
1038047501,https://ak.picdn.net/shutterstock/videos/1038047501/preview/stock-footage-bees-fly-into-the-hive-and-fly-away-macro-sunny-summer-day-hd-fps.mp4,PT00H00M11S,059251_059300,Bees fly into the hive and fly away macro sunny summer day hd 50fps
