videoid,contentUrl,duration,page_dir,name
1013651996,https://ak.picdn.net/shutterstock/videos/1013651996/preview/stock-footage-sunny-blue-sky-real-white-clouds-nature-rolling-motion-cloudscape-beautiful-horizone-in-nice-day.mp4,PT00H00M35S,090101_090150,"Sunny blue sky, real white clouds. nature rolling motion cloudscape, beautiful horizone in nice day."
1039503491,https://ak.picdn.net/shutterstock/videos/1039503491/preview/stock-footage-asian-make-up-artist-works-with-hair-using-a-hair-straightener-and-hair-tongs-in-the-interior.mp4,PT00H00M11S,018101_018150,"Asian make-up artist works with hair using a hair straightener and hair tongs. in the interior decorated for the celebration of christmas. christmas celebration concept, close up."
16833928,https://ak.picdn.net/shutterstock/videos/16833928/preview/stock-footage-close-up-of-old-gas-pump-at-abandoned-gas-station-texas-usa-july.mp4,PT00H00M09S,074651_074700,"Close-up of old gas pump at abandoned gas station. texas - usa: july, 2015"
1042545322,https://ak.picdn.net/shutterstock/videos/1042545322/preview/stock-footage-slow-motion-of-confident-business-lady-in-formal-clothing-and-trendy-glasses-standing-outdoors.mp4,PT00H00M14S,171901_171950,"Slow motion of confident business lady in formal clothing and trendy glasses standing outdoors alone looking at camera. people, lifestyle and work concept."
14766466,https://ak.picdn.net/shutterstock/videos/14766466/preview/stock-footage-travel-and-hiking-couple-looking-at-view-people-on-hike-by-lake-outdoors-wearing-backpacks.mp4,PT00H00M21S,038551_038600,"Travel and hiking couple looking at view. people on hike by lake outdoors wearing backpacks trekking in beautiful nature landscape. active young couple living healthy lifestyle by lake myvatn, iceland"
1057890028,https://ak.picdn.net/shutterstock/videos/1057890028/preview/stock-footage-reveal-of-card-icon-hand-drawn-on-crumpled-paper-animated-in-d-on-a-black-and-gray-background-with.mp4,PT00H00M14S,102301_102350,Reveal of card icon hand-drawn on crumpled paper animated in 3d on a black and gray background with alpha channel for keying.
2233270,https://ak.picdn.net/shutterstock/videos/2233270/preview/stock-footage-wallau-germany-may-a-passing-german-highspeed-train-ice-on-the-frankfurt-cologne-line-on.mp4,PT00H00M14S,016501_016550,"Wallau, germany – may 4: a passing german highspeed train (ice) on the frankfurt-cologne line on may 4, 2012 near wallau, germany. the maximum speed of these highspeed trains is around 320km/h."
1040264624,https://ak.picdn.net/shutterstock/videos/1040264624/preview/stock-footage-seamlessly-looping-multi-coloured-abstract-cells-moving-gently-past-the-camera.mp4,PT00H00M20S,090801_090850,Seamlessly looping multi-coloured abstract cells moving gently past the camera
1007788987,https://ak.picdn.net/shutterstock/videos/1007788987/preview/stock-footage-kolkata-west-bengal-india-february-rd-people-bathing-and-doing-daily-activities-in-river.mp4,PT00H00M11S,176501_176550,"Kolkata,west bengal,india february 3rd 2018 people bathing and doing daily activities in river ganga with howrah bridge backdrop in kolkata,india"
14363416,https://ak.picdn.net/shutterstock/videos/14363416/preview/stock-footage-woman-in-bed-and-breakfast-works-soft-panorama.mp4,PT00H00M19S,027651_027700,Woman in bed and breakfast works. soft panorama
26080064,https://ak.picdn.net/shutterstock/videos/26080064/preview/stock-footage-image-of-human-organs-on-the-display-ultrasound-system-close-up-view.mp4,PT00H00M07S,107151_107200,"Image of human organs on the display ultrasound system, close up view."
1044181219,https://ak.picdn.net/shutterstock/videos/1044181219/preview/stock-footage-thousands-of-birds-in-winter-migration-in-england-gulls-roosting-near-landfill-site-endangered.mp4,PT00H00M22S,077451_077500,Thousands of birds in winter migration in england. gulls roosting near landfill site endangered species uk 4k 
17346184,https://ak.picdn.net/shutterstock/videos/17346184/preview/stock-footage-norstrom-norway-may-small-pleasure-boat-sailing-through-the-ducts-norstrom-in-the.mp4,PT00H00M14S,059801_059850,"Norstrom, norway - may 31, 2016: small pleasure boat sailing through the ducts norstrom in the baltic sea."
5092805,https://ak.picdn.net/shutterstock/videos/5092805/preview/stock-footage-happy-attractive-young-woman-having-a-video-chat-as-seen-from-the-point-of-view-of-the-computer.mp4,PT00H00M28S,038751_038800,"Happy attractive young woman having a video chat, as seen from the point of view of the computer screen. in slow motion."
1030548839,https://ak.picdn.net/shutterstock/videos/1030548839/preview/stock-footage-sunrise-the-morning-of-a-tornado-outbreak-in-oklahoma.mp4,PT00H00M30S,044351_044400,Sunrise the morning of a tornado outbreak in oklahoma
1047144196,https://ak.picdn.net/shutterstock/videos/1047144196/preview/stock-footage-venice-italy-man-rowing-gondola-boat-on-river-with-people-in-boat-wearing-hat-near-buildings.mp4,PT00H00M05S,199251_199300,Venice italy-1962: man rowing gondola boat on river with people in boat wearing hat near buildings
1302124,https://ak.picdn.net/shutterstock/videos/1302124/preview/stock-footage-focus-pulling-through-hanging-sparklers.mp4,PT00H00M25S,108651_108700,Focus pulling through hanging sparklers.
21830329,https://ak.picdn.net/shutterstock/videos/21830329/preview/stock-footage-chinese-calligraphy-of-porridge-which-is-a-traditional-chinese-food.mp4,PT00H00M12S,118501_118550,"Chinese calligraphy of ""porridge"" , which is a traditional chinese food"
1029108959,https://ak.picdn.net/shutterstock/videos/1029108959/preview/stock-footage-the-hands-of-a-man-and-a-woman-in-clay-on-a-potter-s-wheel-mold-a-vase-the-potter-works-in-a.mp4,PT00H00M14S,087951_088000,The hands of a man and a woman in clay on a potter's wheel mold a vase. the potter works in a pottery workshop with clay.
1040464421,https://ak.picdn.net/shutterstock/videos/1040464421/preview/stock-footage-a-sad-child-with-a-toy-in-his-hands-stands-on-the-background-of-blurry-lights-of-new-year-s-garlands.mp4,PT00H00M16S,179701_179750,A sad child with a toy in his hands stands on the background of blurry lights of new year's garlands
