videoid,contentUrl,duration,page_dir,name
1050129601,https://ak.picdn.net/shutterstock/videos/1050129601/preview/stock-footage--s-lunch-lady-spoons-food-in-large-pot-and-talks-to-girls-lunch-ladies-serve-students-in.mp4,PT00H00M31S,052951_053000,1960s: lunch lady spoons food in large pot and talks to girls. lunch ladies serve students in cafeteria line. students eat and talk in crowded cafeteria.
11256449,https://ak.picdn.net/shutterstock/videos/11256449/preview/stock-footage-lake-toba-with-boats-palm-trees-and-traditional-house-k-resolution-time-lapse-july.mp4,PT00H00M09S,191801_191850,"Lake toba with boats, palm trees and traditional house. 4k resolution time lapse. july 2015."
31898953,https://ak.picdn.net/shutterstock/videos/31898953/preview/stock-footage-gunzburg-germany-august-legoland-deutschland-resort-miniature-city-visitors-inside.mp4,PT00H00M10S,143401_143450,"Gunzburg, germany – august 17 2017: legoland deutschland resort miniature city. visitors inside the german theme park."
17686069,https://ak.picdn.net/shutterstock/videos/17686069/preview/stock-footage-pan-fire-in-the-kitchen.mp4,PT00H00M09S,070501_070550,Pan fire in the kitchen 
1062342133,https://ak.picdn.net/shutterstock/videos/1062342133/preview/stock-footage-arabic-santa-with-black-beard-drinks-milk-santa-claus-is-holding-glass-of-milk-on-white-background.mp4,PT00H00M19S,196601_196650,Arabic santa with black beard drinks milk. santa claus is holding glass of milk on white background. christmas coming
1037547143,https://ak.picdn.net/shutterstock/videos/1037547143/preview/stock-footage-beautiful-little-preschooler-girl-with-long-wavy-hair-in-mint-colored-clothes-in-summer-plays.mp4,PT00H00M10S,055701_055750,Beautiful little preschooler girl with long wavy hair in mint-colored clothes in summer plays badminton with her mother at the children's playground. learning to beat a racket with a racket. in the
1032372350,https://ak.picdn.net/shutterstock/videos/1032372350/preview/stock-footage-simple-design-stage-theater-business-background.mp4,PT00H00M10S,006551_006600,Simple design stage theater business background.
1025935925,https://ak.picdn.net/shutterstock/videos/1025935925/preview/stock-footage-man-with-drone-suitcase.mp4,PT00H00M57S,147601_147650,Man with drone suitcase
1056091082,https://ak.picdn.net/shutterstock/videos/1056091082/preview/stock-footage-time-to-rest-young-athletic-man-in-sportswear-looking-exhausted-while-standing-in-front-of-windows.mp4,PT00H00M40S,132651_132700,Time to rest. young athletic man in sportswear looking exhausted while standing in front of windows at gym.
24555332,https://ak.picdn.net/shutterstock/videos/24555332/preview/stock-footage-children-deer-red-deer-eat-food-breeding-wild-animals.mp4,PT00H00M11S,055051_055100,"Children deer, red deer eat food. breeding wild animals."
1034356340,https://ak.picdn.net/shutterstock/videos/1034356340/preview/stock-footage-back-and-hairs-with-droplets-of-young-woman-in-bath-two-drops-flow-down.mp4,PT00H00M06S,198101_198150,"Back and hairs, with droplets, of young woman in bath, two drops flow down"
20494753,https://ak.picdn.net/shutterstock/videos/20494753/preview/stock-footage-a-flock-of-swans-on-the-pond.mp4,PT00H00M18S,079851_079900,A flock of swans on the pond
1054103291,https://ak.picdn.net/shutterstock/videos/1054103291/preview/stock-footage--ulva-intestinalis-green-algae-enteromorpha-on-a-stone-near-the-shore-hadzhibeysky-estuary.mp4,PT00H00M24S,183601_183650,"(ulva intestinalis) green algae (enteromorpha) on a stone near the shore, hadzhibeysky estuary, ukraine  "
5148608,https://ak.picdn.net/shutterstock/videos/5148608/preview/stock-footage-christmas-santa-cat.mp4,PT00H00M24S,059201_059250,"Christmas santa cat
"
1032772265,https://ak.picdn.net/shutterstock/videos/1032772265/preview/stock-footage-movement-of-triangles-and-points-on-a-white-background-polygonal-animation.mp4,PT00H00M20S,010101_010150,Movement of triangles and points on a white background. polygonal animation 
29722147,https://ak.picdn.net/shutterstock/videos/29722147/preview/stock-footage-kiwi-coconut-chia-popsicles-on-white-marble-board.mp4,PT00H00M17S,198601_198650,Kiwi coconut chia popsicles on white marble board.
1015733431,https://ak.picdn.net/shutterstock/videos/1015733431/preview/stock-footage-colorful-cable-car-in-operation-on-a-sunny-day-over-the-mountain.mp4,PT00H00M49S,015401_015450,Colorful cable car in operation on a sunny day over the mountain.
15136204,https://ak.picdn.net/shutterstock/videos/15136204/preview/stock-footage-talanted-hip-hop-dancer-showing-contemporary-movements-white-silhouette-slow-motion.mp4,PT00H00M12S,178001_178050,"Talanted hip hop dancer showing contemporary movements, white, silhouette, slow motion"
14530603,https://ak.picdn.net/shutterstock/videos/14530603/preview/stock-footage-view-of-venice-itlay-in-winter.mp4,PT00H00M17S,140401_140450,View of venice itlay in winter
1007117692,https://ak.picdn.net/shutterstock/videos/1007117692/preview/stock-footage-wedding-decorations-hanging-on-a-tree-white-transparent-balls-on-the-branches.mp4,PT00H00M13S,041301_041350,Wedding decorations hanging on a tree. white transparent balls on the branches
15145273,https://ak.picdn.net/shutterstock/videos/15145273/preview/stock-footage-sleepy-brown-calf-lying-in-the-sun-in-a-field-close-up.mp4,PT00H00M36S,090701_090750,Sleepy brown calf lying in the sun in a field ( close up ) 
1057616266,https://ak.picdn.net/shutterstock/videos/1057616266/preview/stock-footage-san-lorenzo-de-gij-n-beach-asturias-spain-august.mp4,PT00H00M14S,187801_187850,"San lorenzo de gijón beach, asturias, spain. august 17, 2020."
25872737,https://ak.picdn.net/shutterstock/videos/25872737/preview/stock-footage-brussels-belgium-march-the-european-parliament-building.mp4,PT00H00M06S,082651_082700,"Brussels, belgium. march 2017.  the european parliament building."
1034236997,https://ak.picdn.net/shutterstock/videos/1034236997/preview/stock-footage-business-man-leaving-the-office-touching-colleague-woman-she-slaps-him-in-the-face.mp4,PT00H00M09S,116701_116750,Business man leaving the office touching colleague woman. she slaps him in the face.
31177462,https://ak.picdn.net/shutterstock/videos/31177462/preview/stock-footage-a-beautiful-creek-though-a-nature-reserve-with-green-grass.mp4,PT00H00M11S,101001_101050,"A beautiful creek though a nature reserve with green grass
"
1028828201,https://ak.picdn.net/shutterstock/videos/1028828201/preview/stock-footage-abandoned-train-station-in-the-small-town-of-tres-sargentos-in-buenos-aires-province-argentina.mp4,PT00H00M15S,170051_170100,"Abandoned train station, in the small town of tres sargentos, in buenos aires province, argentina. "
5261318,https://ak.picdn.net/shutterstock/videos/5261318/preview/stock-footage-glamorous-group-of-friends-chatting-over-cocktails-laughing-and-having-a-good-time-in-luxury.mp4,PT00H00M24S,084701_084750,"Glamorous group of friends chatting over cocktails, laughing and having a good time in luxury modern home"
22466311,https://ak.picdn.net/shutterstock/videos/22466311/preview/stock-footage-seal-rookery-right-on-the-waterfront-of-san-diego-california.mp4,PT00H00M13S,066501_066550,Seal rookery right on the waterfront of san diego. california.
1401589,https://ak.picdn.net/shutterstock/videos/1401589/preview/stock-footage-spinning-blue-background.mp4,PT00H00M05S,177001_177050,Spinning blue background
20848219,https://ak.picdn.net/shutterstock/videos/20848219/preview/stock-footage-tilt-down-with-rack-focus-from-latin-american-worker-and-senior-manager-discussing-work-to-male.mp4,PT00H00M16S,190401_190450,Tilt down with rack focus from latin-american worker and senior manager discussing work to male shoe factory worker hands marking insoles
