videoid,contentUrl,duration,page_dir,name
30810184,https://ak.picdn.net/shutterstock/videos/30810184/preview/stock-footage-mother-places-toddler-boy-down-in-front-of-grey-wall.mp4,PT00H00M08S,186251_186300,Mother places toddler boy down in front of grey wall
1053041966,https://ak.picdn.net/shutterstock/videos/1053041966/preview/stock-footage-aerial-footage-of-miami-beach-florida-taken-during-the-covid-pandemic.mp4,PT00H00M21S,044701_044750,"Aerial footage of miami beach, florida taken during the covid-19 pandemic"
15398683,https://ak.picdn.net/shutterstock/videos/15398683/preview/stock-footage-view-of-woman-s-hand-holding-a-mobile-phone-and-taking-pictures-of-her-friend-dancing-and-posing-in.mp4,PT00H00M09S,193201_193250,View of woman's hand holding a mobile phone and taking pictures of her friend dancing and posing in the park.
34106857,https://ak.picdn.net/shutterstock/videos/34106857/preview/stock-footage-christmas-tree-filled-with-ornaments-close-up.mp4,PT00H00M05S,017951_018000,Christmas tree filled with ornaments close up
4440338,https://ak.picdn.net/shutterstock/videos/4440338/preview/stock-footage-strong-woman-bodybuilder.mp4,PT00H00M20S,007501_007550,Strong woman bodybuilder
1024087007,https://ak.picdn.net/shutterstock/videos/1024087007/preview/stock-footage-romania-gherla-may-roman-soldiers-whipping-jesus-while-carrying-the-cross.mp4,PT00H00M15S,089351_089400,"Romania, gherla - may, 2016: roman soldiers whipping jesus while carrying the cross."
25585106,https://ak.picdn.net/shutterstock/videos/25585106/preview/stock-footage-dubai-uae-circa-tilt-down-on-a-man-holding-a-falcon-in-a-painting-of-falconry-at-a-desert.mp4,PT00H00M06S,053951_054000,"Dubai, uae - circa 2008: tilt-down on a man holding a falcon in a painting of falconry at a desert camp at the falcon heritage & sports centre. falconry has been practiced in the uae for centuries."
10591430,https://ak.picdn.net/shutterstock/videos/10591430/preview/stock-footage-charming-couple-in-love-go-for-a-romantic-sunset-walk.mp4,PT00H00M17S,179701_179750,Charming couple in love go for a romantic sunset walk
5643938,https://ak.picdn.net/shutterstock/videos/5643938/preview/stock-footage-smoke-fog-effect-background.mp4,PT00H00M15S,141501_141550,Smoke fog effect background
487126,https://ak.picdn.net/shutterstock/videos/487126/preview/stock-footage-global-market-concept-animation.mp4,PT00H00M15S,098401_098450,Global market concept animation
